customer_id,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed
CUST_004935,2023-10-25,5,Yes,0.26,1,0
CUST_004936,2023-08-25,2,Yes,0.46,1,1
CUST_004937,2023-05-24,4,No,0.35,2,0
CUST_004938,2023-12-01,0,Yes,0.16,3,1
CUST_004939,2023-09-01,0,No,0.49,3,1
CUST_004940,2023-10-29,4,Yes,0.81,1,1
CUST_004941,2023-05-18,2,No,0.73,1,0
CUST_004942,2023-06-24,5,Yes,0.35,1,0
CUST_004943,2023-12-16,1,No,0.35,0,0
CUST_004944,2023-11-10,2,Yes,0.35,0,0
CUST_004945,2023-11-28,2,Yes,0.54,0,0
CUST_004946,2023-07-31,2,No,0.47,2,0
CUST_004947,2024-01-01,4,Yes,0.42,0,2
CUST_004948,2023-09-07,2,No,0.52,0,0
CUST_004949,2022-10-19,0,No,0.62,0,0
CUST_004950,2023-10-23,0,No,0.35,0,0
CUST_004951,2023-11-19,1,Yes,0.53,0,0
CUST_004952,2023-05-05,1,No,0.3,2,0
CUST_004953,2023-01-26,2,No,0.03,4,0
CUST_004954,2022-02-20,0,Yes,0.26,4,0
CUST_004955,2023-03-31,3,No,0.47,3,0
CUST_004956,2023-10-17,0,Yes,0.06,3,0
CUST_004957,2023-07-12,2,Yes,0.6,0,0
CUST_004958,2023-11-11,4,Yes,0.19,5,0
CUST_004959,2022-09-20,5,Yes,0.56,0,0
CUST_004960,2022-09-14,1,No,0.38,0,0
CUST_004961,2023-12-19,0,No,0.4,0,0
CUST_004962,2023-11-09,0,No,0.53,2,0
CUST_004963,2023-05-31,1,Yes,0.53,1,0
CUST_004964,2022-10-04,0,No,0.2,3,2
CUST_004965,2023-05-05,0,No,0.15,0,1
CUST_004966,2023-09-17,4,No,0.47,1,0
CUST_004967,2023-11-16,1,Yes,0.66,1,0
CUST_004968,2023-02-02,0,No,0.58,0,0
CUST_004969,2022-10-29,1,Yes,0.62,2,0
CUST_004970,2022-08-17,1,No,0.26,2,0
CUST_004971,2023-05-19,1,No,0.51,2,0
CUST_004972,2023-10-18,1,No,0.52,0,0
CUST_004973,2023-05-09,0,No,0.22,0,1
CUST_004974,2023-04-02,2,No,0.15,0,0
CUST_004975,2023-10-02,2,Yes,0.42,0,0
CUST_004976,2023-10-25,2,Yes,0.49,1,0
CUST_004977,2023-10-17,0,No,0.25,3,1
CUST_004978,2023-01-31,0,No,0.25,3,0
CUST_004979,2023-08-05,0,No,0.26,1,0
CUST_004980,2022-05-23,2,No,0.47,0,0
CUST_004981,2022-12-25,1,No,0.2,1,1
CUST_004982,2023-06-25,4,No,0.44,0,0
CUST_004983,2023-11-16,1,Yes,0.2,0,0
CUST_004984,2023-10-03,1,Yes,0.27,1,0
CUST_004985,2023-12-05,1,No,0.59,4,0
CUST_004986,2022-12-31,2,No,0.57,0,0
CUST_004987,2024-01-01,0,No,0.35,2,1
CUST_004988,2023-06-13,1,No,0.17,2,0
CUST_004989,2023-01-04,1,Yes,0.53,0,2
CUST_004990,2023-03-10,2,Yes,0.47,0,0
CUST_004991,2023-07-25,1,Yes,0.35,2,0
CUST_004992,2023-06-26,6,Yes,0.41,1,0
CUST_004993,2023-07-11,0,No,0.49,1,0
CUST_004994,2023-06-13,3,No,0.37,0,0
CUST_004995,2023-10-17,0,No,0.9,2,0
CUST_004996,2022-12-26,1,Yes,0.51,1,0
CUST_004997,2023-11-01,2,Yes,0.67,2,0
CUST_004998,2023-12-20,0,Yes,0.34,0,0
CUST_004999,2023-11-11,1,No,0.44,1,0
CUST_005000,2023-07-23,0,Yes,0.52,4,0
CUST_005001,2023-04-29,0,Yes,0.6,1,0
CUST_005002,2023-08-08,0,Yes,0.3,3,0
CUST_005003,2023-12-26,0,Yes,0.46,0,0
CUST_005004,2023-08-15,2,No,0.46,1,0
CUST_005005,2023-10-02,0,No,0.22,2,0
CUST_005006,2023-05-12,5,No,0.5,1,0
CUST_005007,2023-09-27,3,No,0.56,1,1
CUST_005008,2023-07-29,1,No,0.09,2,0
CUST_005009,2022-06-01,3,No,0.49,0,0
CUST_005010,2023-03-07,1,Yes,0.57,1,0
CUST_005011,2023-11-23,2,No,0.36,0,0
CUST_005012,2023-06-23,2,Yes,0.35,0,1
CUST_005013,2023-09-30,0,Yes,0.16,1,0
CUST_005014,2022-06-30,5,Yes,0.67,2,0
CUST_005015,2023-08-19,2,Yes,0.37,1,0
CUST_005016,2023-02-01,2,No,0.15,1,0
CUST_005017,2023-07-03,2,No,0.46,1,1
CUST_005018,2023-08-07,2,Yes,0.46,2,0
CUST_005019,2023-07-10,1,Yes,0.3,0,0
CUST_005020,2023-12-08,2,No,0.56,0,0
CUST_005021,2022-11-04,0,Yes,0.07,2,1
CUST_005022,2023-12-18,2,Yes,0.54,0,0
CUST_005023,2023-09-21,3,Yes,0.29,2,0
CUST_005024,2023-12-19,3,No,0.28,0,0
CUST_005025,2022-11-25,0,Yes,0.26,1,0
CUST_005026,2023-09-26,6,Yes,0.31,0,0
CUST_005027,2022-08-02,1,Yes,0.3,0,0
CUST_005028,2023-04-29,2,No,0.68,0,0
CUST_005029,2023-09-11,2,No,0.47,0,0
CUST_005030,2023-04-24,0,No,0.23,5,0
CUST_005031,2023-02-18,5,Yes,0.23,2,0
CUST_005032,2023-09-23,4,Yes,0.41,2,0
CUST_005033,2023-01-24,1,Yes,0.38,2,0
CUST_005034,2023-11-02,1,No,0.69,1,0
CUST_005035,2023-02-16,3,Yes,0.58,0,1
CUST_005036,2023-02-04,1,Yes,0.49,0,0
CUST_005037,2023-10-16,2,Yes,0.7,1,0
CUST_005038,2023-06-22,3,No,0.37,1,1
CUST_005039,2023-05-13,0,Yes,0.51,0,0
CUST_005040,2023-10-21,2,No,0.41,1,0
CUST_005041,2023-09-29,0,No,0.4,1,0
CUST_005042,2023-11-19,2,No,0.46,0,0
CUST_005043,2023-09-30,2,Yes,0.49,0,0
CUST_005044,2023-07-03,1,No,0.8,1,0
CUST_005045,2023-03-13,4,No,0.47,0,0
CUST_005046,2022-09-11,2,No,0.36,4,0
CUST_005047,2023-12-17,4,Yes,0.47,1,0
CUST_005048,2023-06-07,1,Yes,0.48,0,0
CUST_005049,2023-08-25,5,No,0.42,0,0
CUST_005050,2022-08-05,0,No,0.33,3,1
CUST_005051,2023-05-29,2,Yes,0.49,0,0
CUST_005052,2023-11-15,2,Yes,0.34,0,0
CUST_005053,2022-06-09,3,Yes,0.72,1,0
CUST_005054,2023-01-15,0,Yes,0.64,1,1
CUST_005055,2023-01-13,0,Yes,0.6,1,0
CUST_005056,2023-08-25,0,No,0.1,3,0
CUST_005057,2023-10-11,4,Yes,0.47,0,0
CUST_005058,2023-01-06,6,No,0.5,0,0
CUST_005059,2023-07-01,1,No,0.55,1,0
CUST_005060,2023-07-09,3,Yes,0.51,1,0
CUST_005061,2022-07-03,1,Yes,0.45,1,0
CUST_005062,2023-09-15,3,No,0.55,0,0
CUST_005063,2022-08-12,2,No,0.48,0,0
CUST_005064,2023-05-08,0,No,0.02,2,0
CUST_005065,2022-09-08,4,No,0.27,1,0
CUST_005066,2023-06-20,0,No,0.63,1,0
CUST_005067,2023-06-08,2,Yes,0.38,2,0
CUST_005068,2023-10-03,2,Yes,0.48,0,0
CUST_005069,2023-10-11,2,No,0.41,0,0
CUST_005070,2022-12-27,1,No,0.38,3,0
CUST_005071,2023-11-14,2,No,0.43,1,0
CUST_005072,2022-06-06,1,Yes,0.57,0,0
CUST_005073,2023-11-21,1,No,0.54,2,0
CUST_005074,2023-02-10,0,No,0.22,1,0
CUST_005075,2023-10-07,3,Yes,0.34,0,0
CUST_005076,2023-10-13,2,No,0.62,0,0
CUST_005077,2023-06-07,1,Yes,0.47,0,0
CUST_005078,2023-03-08,3,Yes,0.6,1,0
CUST_005079,2023-07-13,2,Yes,0.42,1,0
CUST_005080,2023-10-17,3,Yes,0.66,0,0
CUST_005081,2023-06-14,0,Yes,0.68,1,1
CUST_005082,2023-11-19,2,No,0.64,0,0
CUST_005083,2023-12-20,1,No,0.58,1,1
CUST_005084,2023-10-12,4,Yes,0.66,0,0
CUST_005085,2023-06-25,4,No,0.43,0,0
CUST_005086,2023-03-10,2,No,0.33,0,0
CUST_005087,2023-04-09,2,No,0.81,0,0
CUST_005088,2023-10-05,3,Yes,0.71,1,0
CUST_005089,2023-11-21,3,Yes,0.49,1,0
CUST_005090,2023-10-03,0,No,0.7,3,0
CUST_005091,2023-07-24,5,Yes,0.45,0,0
CUST_005092,2023-12-03,3,No,0.53,1,0
CUST_005093,2022-11-02,1,No,0.39,1,0
CUST_005094,2023-03-13,1,Yes,0.57,1,0
CUST_005095,2023-09-23,2,No,0.65,1,0
CUST_005096,2023-10-17,3,No,0.52,0,0
CUST_005097,2022-10-13,2,No,0.35,0,0
CUST_005098,2022-10-10,0,No,0.37,2,1
CUST_005099,2022-09-06,1,Yes,0.69,1,0
CUST_005100,2023-12-27,3,No,0.4,4,1
CUST_005101,2023-08-22,3,No,0.35,0,0
CUST_005102,2023-12-24,2,Yes,0.57,3,0
CUST_005103,2022-12-16,3,No,0.43,0,0
CUST_005104,2023-11-21,3,Yes,0.54,3,0
CUST_005105,2023-09-27,4,No,0.43,0,0
CUST_005106,2023-04-05,1,No,0.51,1,0
CUST_005107,2023-08-01,0,No,0.45,1,0
CUST_005108,2023-09-14,2,No,0.42,0,0
CUST_005109,2022-10-21,0,No,0.23,4,0
CUST_005110,2023-05-23,3,Yes,0.48,0,0
CUST_005111,2023-01-01,2,No,0.51,1,0
CUST_005112,2023-11-30,4,No,0.47,0,0
CUST_005113,2023-08-22,1,No,0.45,1,0
CUST_005114,2022-11-09,0,No,0.09,2,1
CUST_005115,2022-12-14,3,No,0.45,2,0
CUST_005116,2022-12-06,2,Yes,0.58,0,1
CUST_005117,2023-12-06,3,Yes,0.43,0,0
CUST_005118,2023-07-30,3,No,0.52,0,0
CUST_005119,2023-12-08,2,No,0.43,0,0
CUST_005120,2023-10-20,1,No,0.27,1,0
CUST_005121,2022-02-25,3,No,0.68,0,0
CUST_005122,2022-11-02,0,No,0.6,0,0
CUST_005123,2022-12-07,1,Yes,0.55,1,0
CUST_005124,2023-12-28,3,No,0.77,0,0
CUST_005125,2023-01-11,1,No,0.69,1,0
CUST_005126,2022-12-06,4,Yes,0.61,0,0
CUST_005127,2023-10-13,1,No,0.61,4,0
CUST_005128,2023-02-11,0,Yes,0.23,1,0
CUST_005129,2023-01-19,2,No,0.47,0,0
CUST_005130,2023-12-04,2,No,0.6,0,0
CUST_005131,2023-04-14,1,No,0.38,1,0
CUST_005132,2023-08-14,1,No,0.4,1,0
CUST_005133,2023-11-13,4,No,0.21,2,0
CUST_005134,2023-11-03,3,No,0.6,0,0
CUST_005135,2023-10-17,2,No,0.52,0,1
CUST_005136,2023-10-23,1,No,0.55,0,0
CUST_005137,2023-04-09,3,Yes,0.52,0,0
CUST_005138,2023-02-19,3,No,0.56,1,1
CUST_005139,2023-10-13,1,No,0.51,1,0
CUST_005140,2023-08-08,0,Yes,0.04,2,1
CUST_005141,2023-08-15,4,No,0.69,2,1
CUST_005142,2022-09-25,0,No,0.4,1,0
CUST_005143,2023-07-15,2,Yes,0.46,1,0
CUST_005144,2023-09-22,2,No,0.55,0,0
CUST_005145,2023-07-30,3,No,0.3,0,0
CUST_005146,2023-08-01,6,No,0.6,2,0
CUST_005147,2023-06-16,3,Yes,0.58,0,0
CUST_005148,2023-03-19,1,Yes,0.4,1,0
CUST_005149,2023-11-27,3,No,0.62,2,0
CUST_005150,2023-04-10,2,Yes,0.38,0,0
CUST_005151,2023-12-15,1,Yes,0.5,0,0
CUST_005152,2023-12-09,1,No,0.37,0,0
CUST_005153,2023-08-08,0,No,0.18,2,2
CUST_005154,2022-12-17,2,No,0.42,0,0
CUST_005155,2023-05-09,0,Yes,0.19,1,1
CUST_005156,2023-10-13,3,No,0.69,1,0
CUST_005157,2022-12-07,4,No,0.38,3,0
CUST_005158,2023-05-15,2,No,0.48,0,0
CUST_005159,2023-09-09,3,No,0.11,3,0
CUST_005160,2022-08-13,1,No,0.25,4,1
CUST_005161,2023-03-10,5,No,0.52,0,0
CUST_005162,2023-08-13,2,No,0.38,1,0
CUST_005163,2023-04-18,1,No,0.21,1,1
CUST_005164,2023-06-25,4,No,0.42,3,0
CUST_005165,2023-11-27,2,Yes,0.74,1,0
CUST_005166,2022-06-21,1,Yes,0.58,2,0
CUST_005167,2023-05-23,1,Yes,0.51,0,0
CUST_005168,2023-12-15,4,No,0.72,1,1
CUST_005169,2023-01-02,1,No,0.6,2,0
CUST_005170,2023-05-09,3,Yes,0.56,1,0
CUST_005171,2023-11-10,1,Yes,0.38,1,0
CUST_005172,2023-07-26,1,Yes,0.79,3,0
CUST_005173,2023-11-25,5,No,0.63,0,0
CUST_005174,2023-03-23,3,No,0.39,0,0
CUST_005175,2023-10-02,4,Yes,0.38,1,0
CUST_005176,2023-08-24,1,Yes,0.17,0,1
CUST_005177,2022-09-28,2,No,0.11,4,1
CUST_005178,2023-12-31,1,No,0.45,1,0
CUST_005179,2022-11-26,1,No,0.33,1,1
CUST_005180,2023-05-19,1,Yes,0.63,1,0
CUST_005181,2023-11-28,2,No,0.25,1,0
CUST_005182,2023-03-25,4,Yes,0.59,0,0
CUST_005183,2023-12-17,0,No,0.54,0,0
CUST_005184,2022-07-10,2,Yes,0.65,1,0
CUST_005185,2023-09-20,2,No,0.47,0,0
CUST_005186,2023-12-18,4,Yes,0.32,1,0
CUST_005187,2023-11-25,2,Yes,0.52,1,0
CUST_005188,2023-08-17,1,Yes,0.46,1,1
CUST_005189,2023-08-28,0,No,0.09,1,0
CUST_005190,2023-04-22,1,No,0.13,6,1
CUST_005191,2023-02-20,1,No,0.8,1,0
CUST_005192,2023-12-06,1,Yes,0.7,1,0
CUST_005193,2022-09-17,1,Yes,0.39,0,0
CUST_005194,2023-11-11,3,Yes,0.5,1,1
CUST_005195,2023-12-01,4,No,0.34,1,0
CUST_005196,2023-12-27,0,Yes,0.57,0,0
CUST_005197,2023-09-02,3,Yes,0.46,0,0
CUST_005198,2023-09-28,2,Yes,0.59,2,0
CUST_005199,2023-11-25,2,No,0.61,1,0
CUST_005200,2023-02-10,2,No,0.64,0,0
CUST_005201,2023-12-23,0,Yes,0.49,0,0
CUST_005202,2023-11-28,1,No,0.58,1,0
CUST_005203,2023-05-03,2,Yes,0.71,2,0
CUST_005204,2024-01-01,5,Yes,0.63,0,0
CUST_005205,2023-01-28,1,No,0.51,2,0
CUST_005206,2023-11-21,0,Yes,0.76,0,1
CUST_005207,2023-04-12,5,No,0.43,0,1
CUST_005208,2023-12-27,2,Yes,0.61,0,0
CUST_005209,2023-04-24,1,Yes,0.46,2,0
CUST_005210,2023-10-30,2,No,0.57,0,0
CUST_005211,2023-12-01,3,No,0.43,0,0
CUST_005212,2022-07-15,3,Yes,0.35,1,0
CUST_005213,2023-11-29,2,No,0.3,1,0
CUST_005214,2023-09-17,1,Yes,0.51,1,0
CUST_005215,2023-09-30,1,Yes,0.24,2,0
CUST_005216,2023-11-01,0,No,0.41,1,0
CUST_005217,2023-10-20,1,No,0.62,2,0
CUST_005218,2022-04-11,1,Yes,0.67,1,0
CUST_005219,2023-10-12,2,No,0.35,0,0
CUST_005220,2023-08-28,3,Yes,0.32,1,0
CUST_005221,2023-04-09,1,No,0.52,0,0
CUST_005222,2023-04-27,0,No,0.05,2,0
CUST_005223,2023-06-18,1,Yes,0.53,1,0
CUST_005224,2023-09-17,1,No,0.24,0,0
CUST_005225,2023-09-02,0,No,0.14,2,1
CUST_005226,2023-12-12,2,No,0.06,4,3
CUST_005227,2023-07-03,0,No,0.35,0,0
CUST_005228,2023-10-11,2,No,0.36,2,0
CUST_005229,2023-10-29,1,No,0.29,1,0
CUST_005230,2023-04-25,0,No,0.07,2,0
CUST_005231,2022-08-21,1,No,0.5,1,0
CUST_005232,2022-11-26,4,No,0.75,0,0
CUST_005233,2022-06-21,0,Yes,0.23,2,0
CUST_005234,2023-11-05,0,No,0.15,2,1
CUST_005235,2023-08-15,1,Yes,0.39,2,0
CUST_005236,2023-04-05,3,No,0.48,0,0
CUST_005237,2022-11-06,3,Yes,0.49,0,0
CUST_005238,2023-12-15,2,No,0.46,0,0
CUST_005239,2023-09-06,1,No,0.71,2,0
CUST_005240,2022-10-29,0,No,0.02,2,1
CUST_005241,2023-08-08,0,No,0.46,0,0
CUST_005242,2023-12-27,2,No,0.11,1,1
CUST_005243,2023-11-06,1,Yes,0.39,1,0
CUST_005244,2023-04-27,2,No,0.47,0,0
CUST_005245,2023-05-31,3,Yes,0.42,0,0
CUST_005246,2022-10-13,3,Yes,0.46,1,0
CUST_005247,2023-09-25,2,No,0.52,1,0
CUST_005248,2022-12-17,3,No,0.41,2,0
CUST_005249,2023-11-06,4,No,0.44,0,0
CUST_005250,2023-02-20,3,Yes,0.49,1,0
CUST_005251,2023-04-06,4,Yes,0.71,1,1
CUST_005252,2022-12-25,1,No,0.18,5,0
CUST_005253,2022-08-05,1,Yes,0.4,1,0
CUST_005254,2023-09-18,1,Yes,0.47,0,0
CUST_005255,2022-10-05,2,No,0.77,0,0
CUST_005256,2023-10-26,1,No,0.5,2,0
CUST_005257,2023-12-14,2,No,0.43,0,1
CUST_005258,2023-06-05,1,Yes,0.13,1,0
CUST_005259,2023-04-03,1,Yes,0.55,0,0
CUST_005260,2023-06-08,5,No,0.67,0,0
CUST_005261,2022-06-09,1,Yes,0.49,0,0
CUST_005262,2023-04-12,1,No,0.09,1,1
CUST_005263,2023-12-22,1,Yes,0.73,2,0
CUST_005264,2023-06-23,0,No,0.39,4,1
CUST_005265,2023-04-13,2,No,0.11,3,0
CUST_005266,2023-10-26,0,No,0.33,4,0
CUST_005267,2023-06-26,2,No,0.37,1,0
CUST_005268,2022-06-17,2,Yes,0.51,0,1
CUST_005269,2023-09-27,0,Yes,0.37,5,0
CUST_005270,2023-12-29,1,Yes,0.55,2,0
CUST_005271,2023-06-04,0,No,0.23,4,1
CUST_005272,2023-12-10,3,Yes,0.3,1,0
CUST_005273,2023-11-17,1,No,0.43,2,2
CUST_005274,2023-08-10,0,No,0.15,2,0
CUST_005275,2023-11-03,2,Yes,0.29,0,0
CUST_005276,2023-07-18,1,No,0.77,2,0
CUST_005277,2023-12-17,0,Yes,0.65,0,0
CUST_005278,2023-04-25,3,Yes,0.63,2,0
CUST_005279,2023-07-04,1,No,0.29,2,0
CUST_005280,2023-07-11,0,Yes,0.24,2,0
CUST_005281,2023-12-15,1,No,0.36,0,0
CUST_005282,2023-09-11,4,Yes,0.39,0,0
CUST_005283,2023-10-23,1,Yes,0.54,1,0
CUST_005284,2023-07-17,1,Yes,0.17,0,0
CUST_005285,2023-06-08,2,No,0.41,1,0
CUST_005286,2022-07-20,4,Yes,0.36,2,0
CUST_005287,2023-11-16,1,No,0.51,0,0
CUST_005288,2023-07-19,1,Yes,0.74,0,0
CUST_005289,2023-09-30,0,No,0.25,6,1
CUST_005290,2023-07-22,4,Yes,0.8,1,0
CUST_005291,2023-09-17,0,No,0.35,2,4
CUST_005292,2023-09-20,1,Yes,0.51,3,1
CUST_005293,2023-10-05,2,Yes,0.43,1,0
CUST_005294,2022-12-07,2,Yes,0.47,0,0
CUST_005295,2023-05-01,4,No,0.78,2,0
CUST_005296,2022-04-10,0,No,0.13,1,0
CUST_005297,2022-11-30,4,Yes,0.4,0,0
CUST_005298,2022-09-11,4,Yes,0.5,1,0
CUST_005299,2023-08-18,3,No,0.19,1,0
CUST_005300,2023-06-12,1,Yes,0.55,0,0
CUST_005301,2022-10-26,5,No,0.76,2,0
CUST_005302,2022-08-10,2,Yes,0.73,0,0
CUST_005303,2023-01-18,4,Yes,0.62,0,0
CUST_005304,2023-09-07,0,No,0.27,2,0
CUST_005305,2023-08-29,0,No,0.5,2,0
CUST_005306,2023-10-21,2,No,0.37,1,0
CUST_005307,2023-04-09,0,Yes,0.22,0,0
CUST_005308,2023-10-15,4,Yes,0.27,0,0
CUST_005309,2023-03-13,0,No,0.87,0,0
CUST_005310,2023-08-22,0,Yes,0.36,0,0
CUST_005311,2023-07-16,5,Yes,0.73,0,0
CUST_005312,2024-01-01,4,No,0.53,0,0
CUST_005313,2023-07-28,1,No,0.35,2,1
CUST_005314,2023-09-12,3,No,0.27,0,0
CUST_005315,2023-05-08,1,No,0.58,2,0
CUST_005316,2023-02-02,3,No,0.33,0,0
CUST_005317,2023-07-31,4,No,0.55,0,0
CUST_005318,2022-08-17,3,No,0.4,1,0
CUST_005319,2023-04-02,1,No,0.57,1,1
CUST_005320,2023-10-07,2,Yes,0.38,2,0
CUST_005321,2022-03-17,3,Yes,0.38,1,0
CUST_005322,2023-12-29,5,No,0.53,1,0
CUST_005323,2023-11-28,2,Yes,0.41,2,1
CUST_005324,2023-04-29,1,Yes,0.59,0,0
CUST_005325,2023-11-04,5,No,0.57,0,1
CUST_005326,2023-03-20,1,Yes,0.33,1,0
CUST_005327,2023-10-23,0,Yes,0.47,1,0
CUST_005328,2023-10-06,3,No,0.42,0,0
CUST_005329,2023-11-01,4,Yes,0.34,0,0
CUST_005330,2023-05-30,1,Yes,0.22,1,0
CUST_005331,2023-10-23,1,No,0.45,0,0
CUST_005332,2023-06-14,0,No,0.12,2,0
CUST_005333,2023-08-09,0,Yes,0.78,4,0
CUST_005334,2023-07-16,1,No,0.73,0,0
CUST_005335,2023-06-28,3,No,0.56,1,0
CUST_005336,2022-05-18,1,No,0.45,0,0
CUST_005337,2023-10-01,0,No,0.39,1,0
CUST_005338,2023-12-23,2,No,0.46,0,0
CUST_005339,2023-09-17,3,No,0.63,1,0
CUST_005340,2023-12-13,1,Yes,0.39,1,0
CUST_005341,2023-08-30,4,Yes,0.61,0,0
CUST_005342,2022-11-27,3,Yes,0.65,2,0
CUST_005343,2023-09-23,0,Yes,0.17,3,0
CUST_005344,2023-12-27,3,No,0.36,2,0
CUST_005345,2023-08-01,1,Yes,0.4,1,0
CUST_005346,2023-08-03,1,No,0.34,1,0
CUST_005347,2023-09-20,2,No,0.63,1,0
CUST_005348,2023-08-16,1,No,0.65,3,0
CUST_005349,2023-12-26,3,No,0.59,0,1
CUST_005350,2023-06-15,3,No,0.59,0,0
CUST_005351,2022-09-09,1,No,0.43,0,0
CUST_005352,2023-07-19,1,No,0.43,4,0
CUST_005353,2023-09-13,0,No,0.2,2,0
CUST_005354,2022-12-15,0,No,0.74,2,0
CUST_005355,2023-12-01,1,No,0.37,1,2
CUST_005356,2022-05-06,0,Yes,0.59,0,0
CUST_005357,2023-01-05,2,Yes,0.28,2,0
CUST_005358,2023-08-31,3,Yes,0.62,0,0
CUST_005359,2022-04-02,2,No,0.31,1,0
CUST_005360,2023-08-24,0,No,0.48,1,0
CUST_005361,2023-10-19,2,No,0.64,1,0
CUST_005362,2023-12-05,3,No,0.31,2,0
CUST_005363,2023-08-19,0,Yes,0.79,1,0
CUST_005364,2023-11-12,0,No,0.07,0,0
CUST_005365,2023-06-11,3,Yes,0.67,1,0
CUST_005366,2023-04-12,4,No,0.55,0,0
CUST_005367,2023-07-11,2,Yes,0.47,1,0
CUST_005368,2023-12-10,1,No,0.44,0,0
CUST_005369,2023-06-07,3,No,0.64,1,0
CUST_005370,2023-02-11,0,No,0.08,2,0
CUST_005371,2023-07-11,0,No,0.09,1,1
CUST_005372,2023-12-08,3,No,0.5,2,0
CUST_005373,2023-08-31,1,Yes,0.57,1,0
CUST_005374,2023-11-18,1,No,0.62,1,0
CUST_005375,2022-11-10,0,No,0.24,8,0
CUST_005376,2022-06-08,1,No,0.66,0,0
CUST_005377,2023-09-12,1,Yes,0.41,0,0
CUST_005378,2023-08-26,4,Yes,0.33,0,0
CUST_005379,2023-08-29,2,Yes,0.59,1,0
CUST_005380,2023-11-28,1,Yes,0.44,0,0
CUST_005381,2023-03-05,0,Yes,0.42,1,0
CUST_005382,2023-12-07,1,No,0.66,0,0
CUST_005383,2023-12-29,0,Yes,0.37,2,0
CUST_005384,2023-08-27,0,No,0.57,1,0
CUST_005385,2023-04-11,2,No,0.23,0,0
CUST_005386,2023-06-08,0,No,0.51,0,0
CUST_005387,2023-02-08,2,Yes,0.68,0,0
CUST_005388,2022-12-27,1,Yes,0.32,0,0
CUST_005389,2023-11-16,3,Yes,0.46,0,0
CUST_005390,2023-06-09,4,Yes,0.3,2,0
CUST_005391,2023-02-17,0,No,0.63,3,0
CUST_005392,2023-09-15,3,No,0.22,0,0
CUST_005393,2022-06-28,0,No,0.09,2,2
CUST_005394,2023-12-30,2,No,0.62,2,0
CUST_005395,2023-06-25,1,Yes,0.43,1,0
CUST_005396,2023-04-16,2,No,0.35,1,1
CUST_005397,2022-11-23,1,Yes,0.81,1,1
CUST_005398,2023-01-04,0,No,0.38,1,0
CUST_005399,2022-06-23,3,Yes,0.46,1,0
CUST_005400,2023-10-26,0,No,0.16,3,1
CUST_005401,2023-10-19,2,No,0.47,1,1
CUST_005402,2023-10-04,2,Yes,0.53,3,0
CUST_005403,2023-12-25,1,No,0.7,2,0
CUST_005404,2023-08-23,1,Yes,0.47,2,0
CUST_005405,2023-12-05,2,No,0.74,2,0
CUST_005406,2022-07-16,1,Yes,0.54,0,1
CUST_005407,2022-11-25,4,No,0.62,0,0
CUST_005408,2022-09-30,2,Yes,0.34,1,0
CUST_005409,2023-10-11,0,No,0.26,5,1
CUST_005410,2023-12-04,2,Yes,0.58,0,1
CUST_005411,2023-09-27,1,Yes,0.54,0,0
CUST_005412,2023-06-22,1,No,0.47,0,1
CUST_005413,2023-10-07,0,No,0.47,1,0
CUST_005414,2023-02-15,5,No,0.47,1,0
CUST_005415,2023-04-27,1,No,0.14,3,0
CUST_005416,2023-12-11,0,Yes,0.82,0,0
CUST_005417,2022-06-23,1,Yes,0.41,2,0
CUST_005418,2023-11-23,4,Yes,0.46,2,0
CUST_005419,2023-10-11,1,Yes,0.51,1,0
CUST_005420,2023-06-15,3,Yes,0.7,1,0
CUST_005421,2023-11-22,2,Yes,0.34,0,0
CUST_005422,2023-05-23,1,Yes,0.52,1,0
CUST_005423,2023-10-27,3,No,0.17,1,0
CUST_005424,2022-08-30,1,No,0.36,1,0
CUST_005425,2023-10-18,0,Yes,0.31,2,0
CUST_005426,2023-04-04,1,No,0.42,0,0
CUST_005427,2023-10-31,7,No,0.53,0,0
CUST_005428,2023-07-05,0,Yes,0.11,6,0
CUST_005429,2022-05-12,0,No,0.62,2,0
CUST_005430,2022-11-04,0,No,0.27,2,1
CUST_005431,2023-08-24,0,No,0.09,7,0
CUST_005432,2023-10-22,3,No,0.21,2,0
CUST_005433,2023-07-22,2,No,0.28,0,0
CUST_005434,2023-10-20,1,Yes,0.18,4,0
CUST_005435,2023-02-12,3,No,0.46,2,0
CUST_005436,2023-09-19,4,No,0.39,2,0
CUST_005437,2023-11-07,4,Yes,0.57,0,0
CUST_005438,2023-05-17,2,Yes,0.49,1,0
CUST_005439,2023-02-21,2,No,0.48,0,1
CUST_005440,2023-09-15,2,Yes,0.54,1,0
CUST_005441,2023-09-20,0,Yes,0.38,1,1
CUST_005442,2023-05-13,0,Yes,0.28,2,1
CUST_005443,2023-03-24,2,No,0.41,1,0
CUST_005444,2023-07-10,0,No,0.34,1,0
CUST_005445,2023-07-05,1,No,0.42,2,0
CUST_005446,2023-10-30,2,No,0.68,3,0
CUST_005447,2023-11-07,3,No,0.28,0,0
CUST_005448,2023-10-28,1,No,0.45,1,1
CUST_005449,2023-09-17,0,Yes,0.76,0,0
CUST_005450,2023-12-06,3,No,0.69,0,0
CUST_005451,2023-11-30,2,Yes,0.59,0,0
CUST_005452,2022-08-26,0,No,0.15,2,1
CUST_005453,2022-12-12,2,Yes,0.32,2,0
