customer_id,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders
CUST_004072,Universal,2023-03-30,300000,56.0,Monthly,Manual,1
CUST_004073,Term,2022-05-10,1450000,222.33,Monthly,AutoPay,0
CUST_004074,Term,2022-05-15,550000,115.5,Monthly,Manual,1
CUST_004075,Universal,2023-06-24,400000,78.67,Monthly,AutoPay,0
CUST_004076,Whole,2022-06-24,150000,33.0,Quarterly,AutoPay,0
CUST_004077,Term,2022-01-30,850000,170.0,Monthly,AutoPay,0
CUST_004078,Term,2022-02-05,1350000,202.5,Monthly,AutoPay,0
CUST_004079,Term,2023-01-01,200000,40.0,Monthly,Manual,0
CUST_004080,Term,2022-11-30,500000,101.67,Monthly,AutoPay,0
CUST_004081,Whole,2023-05-03,100000,24.0,Monthly,AutoPay,0
CUST_004082,Whole,2023-04-24,50000,9.33,Quarterly,AutoPay,0
CUST_004083,Whole,2023-07-08,100000,28.33,Annual,AutoPay,1
CUST_004084,Term,2022-10-06,450000,67.5,Annual,Manual,0
CUST_004085,Term,2023-07-16,150000,40.0,Quarterly,AutoPay,0
CUST_004086,Term,2023-04-01,100000,20.67,Monthly,AutoPay,0
CUST_004087,Term,2022-05-19,300000,75.0,Monthly,AutoPay,0
CUST_004088,Whole,2023-07-07,250000,54.17,Monthly,AutoPay,1
CUST_004089,Term,2022-07-01,300000,78.0,Monthly,Manual,1
CUST_004090,Term,2023-08-29,600000,120.0,Quarterly,AutoPay,0
CUST_004091,Term,2023-09-04,250000,42.5,Monthly,AutoPay,0
CUST_004092,Whole,2023-04-13,100000,27.33,Quarterly,AutoPay,0
CUST_004093,Term,2023-08-01,650000,136.5,Annual,Manual,2
CUST_004094,Term,2023-03-22,200000,44.67,Monthly,AutoPay,1
CUST_004095,Term,2023-06-21,600000,158.0,Monthly,Manual,1
CUST_004096,Term,2023-07-01,200000,34.67,Monthly,Manual,1
CUST_004097,Term,2022-11-14,150000,36.0,Monthly,AutoPay,0
CUST_004098,Term,2022-12-22,150000,28.5,Monthly,Manual,0
CUST_004099,Term,2023-05-09,750000,157.5,Monthly,AutoPay,1
CUST_004100,Term,2023-07-07,650000,140.83,Monthly,AutoPay,2
CUST_004101,Term,2022-08-21,250000,38.33,Monthly,Manual,0
CUST_004102,Whole,2022-04-02,150000,27.5,Monthly,Manual,0
CUST_004103,Term,2023-03-29,250000,67.5,Monthly,Manual,0
CUST_004104,Term,2022-11-12,400000,100.0,Monthly,AutoPay,0
CUST_004105,Whole,2023-01-10,150000,32.0,Monthly,AutoPay,1
CUST_004106,Universal,2023-02-27,400000,89.33,Monthly,AutoPay,0
CUST_004107,Whole,2022-09-24,650000,132.17,Monthly,Manual,0
CUST_004108,Whole,2022-06-09,650000,175.5,Quarterly,Manual,0
CUST_004109,Universal,2022-11-07,600000,124.0,Monthly,AutoPay,1
CUST_004110,Universal,2022-01-11,200000,44.67,Monthly,AutoPay,0
CUST_004111,Term,2022-01-01,250000,65.0,Monthly,AutoPay,0
CUST_004112,Term,2023-06-20,150000,27.5,Monthly,AutoPay,0
CUST_004113,Whole,2022-05-20,150000,41.5,Monthly,AutoPay,1
CUST_004114,Term,2022-12-19,50000,7.67,Annual,AutoPay,0
CUST_004115,Universal,2022-10-21,400000,112.0,Monthly,AutoPay,0
CUST_004116,Universal,2023-04-26,200000,40.0,Monthly,AutoPay,1
CUST_004117,Term,2023-07-02,1700000,351.33,Quarterly,AutoPay,1
CUST_004118,Term,2022-01-09,200000,30.0,Quarterly,AutoPay,1
CUST_004119,Term,2023-05-19,550000,108.17,Monthly,AutoPay,1
CUST_004120,Whole,2023-05-04,200000,34.67,Monthly,Manual,1
CUST_004121,Whole,2022-11-03,350000,66.5,Monthly,Manual,0
CUST_004122,Term,2022-01-10,1150000,241.5,Monthly,Manual,0
CUST_004123,Whole,2023-03-17,250000,63.33,Monthly,AutoPay,0
CUST_004124,Term,2022-10-27,50000,11.17,Monthly,AutoPay,0
CUST_004125,Term,2023-09-04,200000,45.33,Monthly,AutoPay,0
CUST_004126,Universal,2022-08-25,700000,119.0,Annual,Manual,0
CUST_004127,Universal,2022-01-08,300000,54.0,Monthly,AutoPay,0
CUST_004128,Term,2023-07-16,700000,200.67,Monthly,Manual,0
CUST_004129,Universal,2023-01-18,350000,65.33,Quarterly,AutoPay,1
CUST_004130,Term,2022-07-13,700000,196.0,Monthly,Manual,1
CUST_004131,Term,2023-02-26,300000,62.0,Monthly,AutoPay,0
CUST_004132,Term,2023-07-29,400000,86.67,Quarterly,Manual,0
CUST_004133,Whole,2023-03-24,450000,115.5,Monthly,AutoPay,0
CUST_004134,Term,2023-02-09,50000,13.33,Monthly,AutoPay,0
CUST_004135,Universal,2022-09-13,250000,52.5,Monthly,Manual,1
CUST_004136,Term,2022-06-17,250000,50.0,Monthly,Manual,1
CUST_004137,Term,2023-02-04,1550000,330.67,Monthly,Manual,0
CUST_004138,Term,2023-01-23,700000,161.0,Monthly,Manual,2
CUST_004139,Universal,2022-08-14,250000,62.5,Monthly,AutoPay,0
CUST_004140,Term,2022-09-27,200000,43.33,Monthly,AutoPay,0
CUST_004141,Whole,2022-03-23,50000,12.0,Quarterly,AutoPay,0
CUST_004142,Universal,2023-03-09,250000,70.0,Monthly,Manual,0
CUST_004143,Term,2023-10-03,100000,23.0,Monthly,AutoPay,0
CUST_004144,Whole,2022-09-03,100000,22.67,Monthly,Manual,0
CUST_004145,Whole,2023-06-14,250000,38.33,Annual,Manual,1
CUST_004146,Term,2023-09-20,650000,97.5,Annual,Manual,0
CUST_004147,Term,2022-10-06,600000,138.0,Monthly,AutoPay,1
CUST_004148,Universal,2022-10-19,500000,105.0,Monthly,Manual,0
CUST_004149,Term,2023-06-29,200000,38.67,Monthly,AutoPay,1
CUST_004150,Whole,2022-10-03,150000,33.5,Monthly,Manual,1
CUST_004151,Term,2023-02-27,300000,64.0,Monthly,AutoPay,0
CUST_004152,Term,2022-07-12,200000,52.0,Monthly,AutoPay,0
CUST_004153,Whole,2022-03-12,250000,55.0,Monthly,Manual,0
CUST_004154,Term,2022-07-06,200000,37.33,Monthly,Manual,0
CUST_004155,Whole,2022-05-20,100000,25.33,Monthly,AutoPay,0
CUST_004156,Term,2022-10-24,250000,51.67,Quarterly,AutoPay,1
CUST_004157,Whole,2022-04-24,150000,35.5,Monthly,AutoPay,1
CUST_004158,Term,2023-04-12,200000,39.33,Monthly,AutoPay,0
CUST_004159,Term,2023-09-25,550000,104.5,Monthly,Manual,0
CUST_004160,Whole,2023-04-09,250000,55.0,Monthly,AutoPay,3
CUST_004161,Universal,2022-10-06,300000,65.0,Quarterly,AutoPay,0
CUST_004162,Term,2023-09-30,150000,35.0,Monthly,AutoPay,1
CUST_004163,Whole,2023-05-19,100000,20.33,Monthly,AutoPay,1
CUST_004164,Universal,2022-07-12,150000,22.5,Quarterly,Manual,1
CUST_004165,Term,2022-11-25,100000,19.67,Quarterly,Manual,0
CUST_004166,Whole,2022-01-20,150000,37.0,Monthly,Manual,0
CUST_004167,Whole,2022-06-05,350000,71.17,Annual,AutoPay,0
CUST_004168,Term,2022-02-20,100000,20.67,Monthly,AutoPay,1
CUST_004169,Term,2023-07-02,100000,25.33,Monthly,AutoPay,0
CUST_004170,Whole,2022-01-23,250000,46.67,Monthly,Manual,1
CUST_004171,Term,2022-07-10,300000,46.0,Quarterly,AutoPay,0
CUST_004172,Universal,2022-04-15,250000,52.5,Monthly,AutoPay,2
CUST_004173,Term,2022-10-16,300000,59.0,Monthly,Manual,0
CUST_004174,Term,2022-10-03,200000,35.33,Monthly,AutoPay,2
CUST_004175,Term,2022-05-09,100000,20.67,Annual,Manual,1
CUST_004176,Term,2023-03-25,650000,151.67,Monthly,AutoPay,1
CUST_004177,Whole,2022-01-09,650000,138.67,Quarterly,AutoPay,0
CUST_004178,Term,2022-08-27,300000,68.0,Monthly,Manual,0
CUST_004179,Term,2022-04-03,250000,71.67,Monthly,AutoPay,0
CUST_004180,Term,2022-06-04,300000,60.0,Quarterly,AutoPay,2
CUST_004181,Term,2022-01-16,1350000,306.0,Monthly,Manual,0
CUST_004182,Term,2023-05-21,200000,38.67,Monthly,AutoPay,1
CUST_004183,Term,2022-08-11,250000,45.0,Annual,AutoPay,0
CUST_004184,Term,2022-12-17,300000,57.0,Monthly,AutoPay,2
CUST_004185,Whole,2023-03-07,550000,108.17,Monthly,AutoPay,0
CUST_004186,Term,2022-11-16,300000,69.0,Quarterly,AutoPay,1
CUST_004187,Term,2023-05-26,1350000,418.5,Monthly,Manual,0
CUST_004188,Whole,2023-01-16,150000,28.0,Monthly,AutoPay,1
CUST_004189,Term,2023-04-20,300000,60.0,Monthly,AutoPay,1
CUST_004190,Term,2022-02-02,100000,21.33,Monthly,AutoPay,0
CUST_004191,Whole,2022-12-05,150000,34.5,Monthly,AutoPay,1
CUST_004192,Whole,2022-03-24,100000,22.67,Monthly,AutoPay,2
CUST_004193,Whole,2022-05-30,250000,66.67,Annual,AutoPay,1
CUST_004194,Term,2022-02-27,150000,22.5,Monthly,Manual,0
CUST_004195,Term,2022-09-30,100000,15.0,Monthly,AutoPay,0
CUST_004196,Whole,2023-02-06,550000,108.17,Quarterly,AutoPay,0
CUST_004197,Term,2022-03-15,250000,65.0,Quarterly,AutoPay,0
CUST_004198,Term,2023-07-11,300000,46.0,Monthly,Manual,0
CUST_004199,Term,2023-04-27,50000,7.5,Monthly,Manual,0
CUST_004200,Term,2022-07-05,200000,47.33,Monthly,Manual,0
CUST_004201,Term,2022-07-16,500000,111.67,Monthly,AutoPay,0
CUST_004202,Whole,2022-09-14,700000,119.0,Monthly,AutoPay,1
CUST_004203,Term,2023-01-26,350000,61.83,Monthly,Manual,1
CUST_004204,Term,2022-01-13,150000,26.5,Monthly,Manual,0
CUST_004205,Term,2022-05-05,1200000,264.0,Monthly,AutoPay,0
CUST_004206,Term,2022-09-12,250000,47.5,Monthly,AutoPay,2
CUST_004207,Universal,2023-01-30,750000,175.0,Monthly,Manual,0
CUST_004208,Term,2023-03-30,200000,30.0,Monthly,Manual,0
CUST_004209,Term,2022-09-11,250000,45.0,Monthly,Manual,1
CUST_004210,Term,2022-02-04,150000,25.5,Quarterly,Manual,0
CUST_004211,Term,2022-07-23,600000,122.0,Quarterly,AutoPay,0
CUST_004212,Whole,2023-04-17,350000,67.67,Annual,AutoPay,1
CUST_004213,Term,2022-04-07,200000,49.33,Monthly,AutoPay,0
CUST_004214,Term,2023-06-18,100000,15.0,Quarterly,AutoPay,2
CUST_004215,Whole,2022-08-02,1000000,216.67,Monthly,AutoPay,1
CUST_004216,Whole,2023-04-30,250000,59.17,Monthly,AutoPay,0
CUST_004217,Term,2023-02-03,50000,14.5,Quarterly,AutoPay,1
CUST_004218,Term,2022-11-16,150000,29.5,Quarterly,Manual,0
CUST_004219,Term,2022-11-27,150000,34.0,Monthly,Manual,1
CUST_004220,Term,2022-06-12,100000,15.0,Monthly,AutoPay,1
CUST_004221,Term,2022-02-13,600000,90.0,Monthly,AutoPay,1
CUST_004222,Term,2023-07-17,300000,75.0,Monthly,AutoPay,0
CUST_004223,Term,2023-06-18,200000,42.67,Monthly,AutoPay,0
CUST_004224,Term,2022-05-06,1500000,395.0,Monthly,Manual,0
CUST_004225,Term,2022-09-17,750000,120.0,Monthly,AutoPay,0
CUST_004226,Term,2023-05-08,350000,82.83,Monthly,Manual,1
CUST_004227,Term,2022-11-02,100000,29.0,Monthly,Manual,0
CUST_004228,Term,2022-07-23,150000,35.0,Monthly,Manual,0
CUST_004229,Whole,2023-01-05,100000,22.67,Monthly,AutoPay,0
CUST_004230,Whole,2022-02-23,550000,119.17,Monthly,Manual,2
CUST_004231,Whole,2022-08-12,1050000,161.0,Quarterly,AutoPay,1
CUST_004232,Term,2022-04-26,100000,27.0,Monthly,Manual,0
CUST_004233,Term,2022-08-30,500000,95.0,Quarterly,AutoPay,1
CUST_004234,Whole,2023-03-21,150000,35.5,Monthly,Manual,0
CUST_004235,Term,2022-11-29,300000,46.0,Quarterly,AutoPay,0
CUST_004236,Term,2022-01-16,1500000,250.0,Monthly,Manual,0
CUST_004237,Whole,2022-06-21,100000,27.33,Monthly,Manual,0
CUST_004238,Term,2022-10-10,250000,50.0,Monthly,Manual,1
CUST_004239,Whole,2023-08-22,300000,82.0,Monthly,AutoPay,0
CUST_004240,Term,2022-05-03,250000,53.33,Monthly,Manual,0
CUST_004241,Universal,2023-02-10,150000,22.5,Quarterly,Manual,2
CUST_004242,Term,2022-09-06,300000,75.0,Monthly,Manual,0
CUST_004243,Term,2022-01-10,150000,28.5,Monthly,AutoPay,2
CUST_004244,Term,2022-02-13,250000,60.83,Monthly,AutoPay,1
CUST_004245,Term,2023-08-19,550000,119.17,Monthly,AutoPay,0
CUST_004246,Whole,2023-05-02,300000,46.0,Monthly,Manual,0
CUST_004247,Whole,2023-09-03,300000,66.0,Annual,Manual,0
CUST_004248,Term,2022-06-08,200000,60.67,Monthly,AutoPay,0
CUST_004249,Term,2023-01-16,300000,70.0,Quarterly,AutoPay,0
CUST_004250,Whole,2022-04-02,1250000,266.67,Quarterly,Manual,0
CUST_004251,Term,2022-09-12,100000,25.67,Monthly,AutoPay,0
CUST_004252,Term,2022-06-11,350000,78.17,Monthly,Manual,1
CUST_004253,Term,2023-05-27,450000,100.5,Monthly,AutoPay,0
CUST_004254,Term,2022-04-04,300000,51.0,Monthly,Manual,1
CUST_004255,Term,2023-09-26,200000,44.67,Monthly,AutoPay,0
CUST_004256,Whole,2022-12-13,150000,38.5,Monthly,Manual,0
CUST_004257,Whole,2023-10-03,150000,27.0,Monthly,Manual,3
CUST_004258,Whole,2022-03-03,500000,136.67,Monthly,Manual,1
CUST_004259,Whole,2022-03-03,900000,189.0,Annual,AutoPay,0
CUST_004260,Term,2022-12-31,200000,36.0,Monthly,AutoPay,1
CUST_004261,Term,2022-06-07,250000,63.33,Monthly,Manual,0
CUST_004262,Term,2023-07-04,100000,20.33,Monthly,AutoPay,1
CUST_004263,Term,2022-04-20,1650000,407.0,Monthly,AutoPay,1
CUST_004264,Term,2022-05-09,100000,20.33,Monthly,AutoPay,0
CUST_004265,Term,2023-05-15,600000,128.0,Monthly,AutoPay,0
CUST_004266,Term,2022-08-27,450000,105.0,Monthly,AutoPay,1
CUST_004267,Term,2022-11-21,550000,124.67,Monthly,AutoPay,0
CUST_004268,Term,2023-07-26,200000,30.0,Monthly,AutoPay,1
CUST_004269,Term,2022-12-22,200000,34.0,Monthly,Manual,0
CUST_004270,Whole,2023-03-26,700000,177.33,Monthly,AutoPay,0
CUST_004271,Term,2022-07-17,250000,52.5,Monthly,AutoPay,0
CUST_004272,Whole,2022-01-22,100000,19.33,Monthly,AutoPay,0
CUST_004273,Term,2023-01-22,200000,32.0,Monthly,AutoPay,0
CUST_004274,Term,2023-01-02,250000,43.33,Monthly,AutoPay,0
CUST_004275,Term,2022-05-18,850000,127.5,Annual,Manual,1
CUST_004276,Term,2022-09-14,200000,42.0,Monthly,AutoPay,2
CUST_004277,Term,2022-02-10,400000,76.0,Monthly,Manual,2
CUST_004278,Whole,2023-05-12,100000,17.67,Monthly,AutoPay,2
CUST_004279,Whole,2023-03-25,300000,64.0,Monthly,AutoPay,2
CUST_004280,Term,2023-07-27,750000,172.5,Quarterly,Manual,0
CUST_004281,Term,2022-10-29,500000,150.0,Monthly,Manual,0
CUST_004282,Term,2023-07-10,150000,23.0,Quarterly,Manual,1
CUST_004283,Term,2023-05-17,300000,78.0,Quarterly,AutoPay,0
CUST_004284,Whole,2022-07-14,300000,76.0,Monthly,Manual,1
CUST_004285,Term,2023-08-04,50000,9.17,Monthly,AutoPay,0
CUST_004286,Term,2022-07-11,900000,201.0,Monthly,Manual,0
CUST_004287,Term,2023-07-11,100000,19.67,Monthly,Manual,0
CUST_004288,Term,2022-12-23,300000,67.0,Annual,AutoPay,0
CUST_004289,Universal,2022-11-28,50000,13.83,Monthly,AutoPay,0
CUST_004290,Term,2023-04-25,100000,24.0,Monthly,AutoPay,0
CUST_004291,Universal,2022-10-09,250000,59.17,Monthly,Manual,0
CUST_004292,Whole,2023-09-06,100000,19.67,Monthly,AutoPay,0
CUST_004293,Term,2023-07-22,500000,78.33,Monthly,AutoPay,2
CUST_004294,Whole,2022-06-14,450000,93.0,Monthly,AutoPay,0
CUST_004295,Term,2022-03-12,50000,13.17,Monthly,AutoPay,0
CUST_004296,Term,2023-06-28,300000,46.0,Monthly,AutoPay,0
CUST_004297,Term,2022-06-08,550000,95.33,Quarterly,Manual,0
CUST_004298,Term,2023-04-06,250000,55.0,Monthly,Manual,0
CUST_004299,Term,2022-10-30,1450000,256.17,Monthly,Manual,0
CUST_004300,Whole,2022-09-27,150000,27.5,Monthly,AutoPay,0
CUST_004301,Whole,2023-07-09,150000,29.5,Monthly,AutoPay,2
CUST_004302,Term,2023-01-11,200000,32.0,Monthly,Manual,0
CUST_004303,Whole,2023-04-10,1050000,185.5,Monthly,AutoPay,0
CUST_004304,Whole,2022-01-01,150000,36.5,Monthly,Manual,0
CUST_004305,Term,2023-06-03,200000,32.67,Quarterly,Manual,1
CUST_004306,Term,2023-01-24,700000,105.0,Monthly,AutoPay,0
CUST_004307,Term,2022-07-09,1850000,351.5,Monthly,AutoPay,2
CUST_004308,Whole,2022-01-20,1700000,413.67,Monthly,AutoPay,0
CUST_004309,Whole,2023-09-27,200000,41.33,Monthly,AutoPay,1
CUST_004310,Term,2023-01-08,250000,49.17,Monthly,AutoPay,1
CUST_004311,Term,2023-09-28,150000,32.5,Annual,AutoPay,0
CUST_004312,Term,2022-09-02,650000,97.5,Quarterly,AutoPay,0
CUST_004313,Universal,2022-11-25,100000,23.33,Monthly,Manual,0
CUST_004314,Whole,2022-03-06,600000,138.0,Quarterly,Manual,1
CUST_004315,Term,2023-07-06,250000,50.0,Monthly,AutoPay,1
CUST_004316,Whole,2023-02-01,500000,128.33,Quarterly,Manual,0
CUST_004317,Whole,2022-07-14,50000,8.5,Monthly,AutoPay,0
CUST_004318,Term,2023-06-21,200000,52.0,Annual,AutoPay,0
CUST_004319,Term,2023-05-25,250000,55.0,Quarterly,AutoPay,0
CUST_004320,Universal,2023-07-19,250000,50.0,Monthly,AutoPay,1
CUST_004321,Whole,2022-06-07,100000,21.33,Monthly,Manual,1
CUST_004322,Whole,2023-09-20,100000,21.0,Monthly,AutoPay,1
CUST_004323,Universal,2022-10-17,900000,237.0,Monthly,AutoPay,0
CUST_004324,Whole,2022-11-27,800000,138.67,Quarterly,Manual,0
CUST_004325,Whole,2023-02-24,150000,27.5,Monthly,Manual,0
CUST_004326,Term,2022-11-26,150000,38.5,Monthly,Manual,1
CUST_004327,Term,2022-04-24,250000,47.5,Monthly,AutoPay,2
CUST_004328,Term,2022-04-09,150000,37.5,Monthly,AutoPay,0
CUST_004329,Term,2023-06-20,200000,56.67,Monthly,Manual,0
CUST_004330,Whole,2022-03-10,700000,140.0,Monthly,AutoPay,1
CUST_004331,Term,2022-02-14,950000,231.17,Monthly,AutoPay,0
CUST_004332,Universal,2022-05-13,50000,8.5,Monthly,Manual,1
CUST_004333,Term,2022-07-02,750000,185.0,Monthly,Manual,0
CUST_004334,Term,2022-02-02,50000,11.17,Annual,AutoPay,0
CUST_004335,Whole,2022-07-26,150000,35.0,Monthly,AutoPay,0
CUST_004336,Term,2022-04-20,550000,104.5,Monthly,Manual,2
CUST_004337,Term,2023-05-13,700000,105.0,Monthly,Manual,1
CUST_004338,Term,2022-07-16,300000,71.0,Quarterly,AutoPay,1
CUST_004339,Term,2022-04-12,1400000,210.0,Monthly,AutoPay,1
CUST_004340,Whole,2022-02-02,700000,142.33,Monthly,AutoPay,1
CUST_004341,Whole,2023-08-08,300000,76.0,Monthly,AutoPay,0
CUST_004342,Term,2023-02-02,200000,44.67,Monthly,AutoPay,1
CUST_004343,Term,2023-05-17,300000,88.0,Monthly,AutoPay,0
CUST_004344,Term,2023-06-23,100000,25.67,Monthly,AutoPay,1
CUST_004345,Whole,2023-10-01,100000,19.0,Annual,AutoPay,0
CUST_004346,Term,2023-08-28,500000,108.33,Annual,AutoPay,1
CUST_004347,Term,2022-09-20,100000,21.33,Monthly,AutoPay,0
CUST_004348,Universal,2022-02-20,600000,92.0,Monthly,AutoPay,1
CUST_004349,Term,2023-01-11,200000,35.33,Monthly,Manual,0
CUST_004350,Term,2022-08-15,550000,106.33,Monthly,AutoPay,0
CUST_004351,Term,2023-09-13,400000,60.0,Monthly,Manual,0
CUST_004352,Whole,2022-03-14,1150000,249.17,Monthly,AutoPay,1
CUST_004353,Term,2022-01-14,100000,20.67,Monthly,AutoPay,0
CUST_004354,Whole,2022-08-02,100000,15.0,Monthly,Manual,2
CUST_004355,Term,2023-05-19,250000,57.5,Monthly,AutoPay,1
CUST_004356,Whole,2022-03-23,1150000,279.83,Monthly,Manual,0
CUST_004357,Term,2023-04-25,300000,67.0,Quarterly,AutoPay,0
CUST_004358,Term,2022-03-04,100000,20.33,Monthly,Manual,0
CUST_004359,Term,2023-01-05,100000,24.0,Annual,AutoPay,0
CUST_004360,Term,2023-07-26,200000,48.67,Annual,AutoPay,0
CUST_004361,Term,2023-03-02,500000,113.33,Quarterly,AutoPay,1
CUST_004362,Term,2023-01-13,600000,110.0,Annual,Manual,0
CUST_004363,Universal,2022-03-01,50000,11.33,Monthly,AutoPay,0
CUST_004364,Whole,2023-09-24,500000,131.67,Monthly,AutoPay,0
CUST_004365,Term,2022-09-30,450000,85.5,Monthly,Manual,0
CUST_004366,Whole,2023-06-26,300000,90.0,Monthly,AutoPay,0
CUST_004367,Universal,2022-02-11,150000,29.0,Monthly,AutoPay,1
CUST_004368,Term,2022-03-14,250000,54.17,Monthly,AutoPay,1
CUST_004369,Whole,2022-11-08,200000,37.33,Monthly,Manual,2
CUST_004370,Term,2022-03-21,1950000,435.5,Monthly,AutoPay,1
CUST_004371,Term,2022-08-10,100000,15.0,Monthly,AutoPay,0
CUST_004372,Term,2023-06-16,1400000,270.67,Monthly,AutoPay,0
CUST_004373,Term,2022-04-10,650000,110.5,Monthly,Manual,1
CUST_004374,Term,2022-04-14,350000,77.0,Monthly,Manual,0
CUST_004375,Whole,2022-08-25,100000,25.33,Quarterly,Manual,1
CUST_004376,Universal,2023-06-29,800000,192.0,Monthly,Manual,0
CUST_004377,Whole,2023-01-30,200000,30.0,Monthly,AutoPay,2
CUST_004378,Term,2022-07-14,300000,89.0,Monthly,AutoPay,1
CUST_004379,Whole,2022-07-17,450000,102.0,Monthly,AutoPay,0
CUST_004380,Term,2023-06-23,150000,27.5,Quarterly,AutoPay,0
CUST_004381,Term,2022-09-12,1450000,319.0,Quarterly,AutoPay,1
CUST_004382,Term,2023-08-07,500000,111.67,Monthly,AutoPay,1
CUST_004383,Whole,2023-10-03,600000,112.0,Quarterly,AutoPay,0
CUST_004384,Term,2022-07-03,1150000,256.83,Monthly,Manual,0
CUST_004385,Whole,2023-07-26,250000,47.5,Monthly,Manual,1
CUST_004386,Term,2023-07-26,100000,20.0,Annual,AutoPay,0
CUST_004387,Term,2023-03-02,350000,65.33,Monthly,Manual,1
CUST_004388,Term,2022-04-19,300000,47.0,Quarterly,AutoPay,1
CUST_004389,Term,2023-08-14,150000,33.0,Monthly,AutoPay,0
CUST_004390,Term,2023-01-02,200000,48.0,Quarterly,AutoPay,1
CUST_004391,Universal,2023-04-15,150000,35.5,Monthly,AutoPay,1
CUST_004392,Term,2023-03-14,50000,12.33,Monthly,AutoPay,0
CUST_004393,Term,2022-04-17,750000,170.0,Quarterly,AutoPay,0
CUST_004394,Term,2022-06-20,50000,9.67,Monthly,Manual,0
CUST_004395,Term,2022-07-04,250000,62.5,Quarterly,AutoPay,0
CUST_004396,Term,2023-07-18,200000,32.0,Monthly,Manual,0
CUST_004397,Term,2023-02-16,1800000,324.0,Monthly,AutoPay,0
CUST_004398,Whole,2023-06-01,200000,35.33,Monthly,AutoPay,0
CUST_004399,Term,2022-12-12,350000,89.83,Monthly,AutoPay,1
CUST_004400,Whole,2022-06-11,150000,38.0,Monthly,AutoPay,0
CUST_004401,Term,2023-07-01,100000,23.33,Monthly,Manual,0
CUST_004402,Term,2023-09-07,150000,38.5,Annual,Manual,0
CUST_004403,Term,2023-03-30,200000,36.0,Annual,Manual,0
CUST_004404,Term,2022-12-27,150000,34.5,Annual,AutoPay,0
CUST_004405,Term,2022-11-19,150000,31.5,Quarterly,AutoPay,1
CUST_004406,Whole,2023-07-18,200000,50.0,Monthly,AutoPay,0
CUST_004407,Universal,2022-11-29,500000,105.0,Annual,AutoPay,0
CUST_004408,Whole,2023-01-16,250000,50.0,Monthly,AutoPay,0
CUST_004409,Whole,2023-02-27,300000,71.0,Monthly,AutoPay,1
CUST_004410,Universal,2023-03-17,100000,25.0,Monthly,AutoPay,0
CUST_004411,Term,2022-11-28,550000,102.67,Monthly,AutoPay,2
CUST_004412,Universal,2023-09-16,200000,42.67,Annual,AutoPay,1
CUST_004413,Term,2022-09-04,500000,86.67,Quarterly,AutoPay,0
CUST_004414,Whole,2023-07-31,650000,97.5,Monthly,Manual,0
CUST_004415,Term,2023-07-13,250000,55.83,Monthly,AutoPay,0
CUST_004416,Term,2022-08-08,200000,48.0,Quarterly,AutoPay,0
CUST_004417,Universal,2023-01-20,550000,124.67,Annual,Manual,0
CUST_004418,Universal,2023-07-18,250000,37.5,Monthly,AutoPay,0
CUST_004419,Term,2022-09-18,650000,130.0,Quarterly,Manual,0
CUST_004420,Term,2023-01-04,150000,22.5,Monthly,AutoPay,1
CUST_004421,Whole,2023-04-09,100000,27.0,Monthly,AutoPay,1
CUST_004422,Term,2023-04-04,350000,59.5,Monthly,AutoPay,0
CUST_004423,Term,2023-02-11,150000,40.0,Quarterly,AutoPay,0
CUST_004424,Term,2022-01-01,750000,190.0,Monthly,AutoPay,0
CUST_004425,Term,2022-02-05,300000,54.0,Annual,AutoPay,0
CUST_004426,Whole,2022-10-19,150000,25.5,Annual,Manual,0
CUST_004427,Term,2023-09-03,200000,46.0,Monthly,AutoPay,1
CUST_004428,Term,2022-01-17,500000,90.0,Monthly,AutoPay,1
CUST_004429,Term,2023-06-15,350000,77.0,Monthly,Manual,0
CUST_004430,Term,2022-05-19,250000,49.17,Annual,Manual,0
CUST_004431,Universal,2022-11-06,300000,45.0,Monthly,AutoPay,0
CUST_004432,Term,2022-01-07,250000,37.5,Monthly,AutoPay,1
CUST_004433,Term,2022-11-04,650000,145.17,Monthly,AutoPay,2
CUST_004434,Term,2022-08-16,150000,29.0,Annual,AutoPay,0
CUST_004435,Term,2022-08-08,200000,38.67,Quarterly,AutoPay,0
CUST_004436,Whole,2022-11-19,150000,36.5,Monthly,AutoPay,1
CUST_004437,Term,2022-01-23,650000,171.17,Monthly,AutoPay,0
CUST_004438,Term,2022-10-10,300000,61.0,Monthly,AutoPay,0
CUST_004439,Whole,2023-07-21,300000,60.0,Annual,Manual,2
CUST_004440,Term,2023-06-08,150000,35.5,Monthly,Manual,2
CUST_004441,Term,2023-07-24,100000,16.0,Quarterly,AutoPay,0
CUST_004442,Whole,2023-08-08,800000,178.67,Quarterly,AutoPay,0
CUST_004443,Term,2023-08-09,300000,71.0,Quarterly,Manual,0
CUST_004444,Term,2022-06-08,600000,146.0,Monthly,Manual,0
CUST_004445,Term,2022-04-07,300000,45.0,Monthly,Manual,0
CUST_004446,Term,2022-02-08,300000,55.0,Monthly,AutoPay,0
CUST_004447,Term,2023-04-17,100000,18.0,Monthly,Manual,0
CUST_004448,Term,2022-12-31,400000,88.0,Monthly,AutoPay,1
CUST_004449,Whole,2022-06-09,600000,140.0,Quarterly,Manual,0
CUST_004450,Universal,2022-05-22,150000,41.0,Monthly,Manual,0
