customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level,last_login_date,login_frequency_30d,mobile_app_user,email_opens_6m,customer_service_calls_12m,complaints_filed,churned,churn_date,churn_reason,policy_type,policy_start_date,policy_amount,premium_amount,premium_frequency,payment_method,riders,days_between_policy_last_login,days_between_policy_churn,churn_behavior
CUST_006228,49,F,Married,1,Medium,Employed,Bachelor,2023-01-25,1,No,0.4,1,0,0,,,Term,2023-01-17,200000,46.0,Monthly,Manual,0,8,,Not Returning
CUST_006229,54,F,Married,2,High,Self-employed,Master,2023-05-26,5,Yes,0.51,0,0,0,,,Whole,2023-05-12,700000,172.67,Monthly,AutoPay,1,14,,Not Returning
CUST_006230,37,F,Married,1,Medium,Employed,HighSchool,2023-12-08,1,No,0.28,1,0,0,,,Whole,2023-02-26,200000,38.0,Monthly,AutoPay,0,285,,Not Returning
CUST_006231,48,M,Single,0,Medium,Employed,Bachelor,2023-02-06,1,No,0.61,0,0,0,,,Whole,2022-12-15,150000,34.0,Quarterly,AutoPay,0,53,,Not Returning
CUST_006232,40,M,Married,1,High,Retired,Bachelor,2023-01-06,4,No,0.5,1,0,0,,,Term,2022-06-16,650000,130.0,Monthly,AutoPay,0,204,,Not Returning
CUST_006233,42,M,Single,1,Low,Employed,Master,2022-10-11,2,No,0.24,1,0,0,,,Term,2022-04-15,100000,20.67,Monthly,AutoPay,0,179,,Not Returning
CUST_006234,25,M,Married,0,Medium,Employed,HighSchool,2023-11-16,3,Yes,0.38,0,0,0,,,Universal,2022-08-12,150000,22.5,Annual,Manual,2,461,,Not Returning
CUST_006235,42,F,Married,0,High,Employed,HighSchool,2023-10-18,1,Yes,0.41,2,0,0,,,Term,2022-06-08,700000,144.67,Monthly,Manual,1,497,,Not Returning
CUST_006236,56,M,Married,2,Medium,Employed,Bachelor,2023-06-22,0,No,0.42,0,0,0,,,Whole,2023-05-31,100000,25.33,Monthly,AutoPay,1,22,,Not Returning
CUST_006237,37,M,Married,1,High,Employed,Bachelor,2022-12-15,1,No,0.34,1,0,1,2023-10-19,Service,Term,2022-08-15,300000,57.0,Monthly,AutoPay,2,122,430.0,Possibly Churn
CUST_006238,45,M,Married,0,Low,Retired,Master,2023-10-25,1,No,0.43,0,0,0,,,Term,2022-07-12,100000,21.67,Monthly,Manual,1,470,,Not Returning
CUST_006239,35,F,Widowed,4,High,Employed,HighSchool,2023-08-04,1,No,0.33,0,0,0,,,Term,2023-07-27,600000,110.0,Monthly,Manual,1,8,,Not Returning
CUST_006240,49,F,Divorced,0,Medium,Employed,HighSchool,2023-11-23,1,No,0.38,1,0,0,,,Whole,2023-09-21,100000,23.0,Monthly,AutoPay,1,63,,Not Returning
CUST_006241,42,M,Married,1,High,Employed,Bachelor,2023-10-17,0,No,0.27,3,0,1,2023-12-23,Service,Universal,2023-06-23,750000,155.0,Monthly,AutoPay,0,116,183.0,Possibly Churn
CUST_006242,33,M,Married,4,Medium,Self-employed,HighSchool,2023-12-08,0,No,0.49,0,0,0,,,Whole,2023-06-29,200000,35.33,Annual,Manual,2,162,,Not Returning
CUST_006243,60,M,Married,1,High,Employed,PhD,2023-12-09,1,No,0.14,2,1,1,2023-12-04,Financial,Term,2023-07-19,550000,146.67,Monthly,AutoPay,2,143,138.0,Possibly Returning
CUST_006244,56,F,Single,0,Medium,Employed,Bachelor,2022-06-14,3,Yes,0.71,1,0,0,,,Whole,2022-04-27,300000,76.0,Monthly,AutoPay,0,48,,Not Returning
CUST_006245,37,F,Married,3,Medium,Employed,HighSchool,2023-05-08,0,No,0.78,0,0,0,,,Term,2023-03-04,200000,38.0,Monthly,AutoPay,0,65,,Not Returning
CUST_006246,50,F,Divorced,1,High,Employed,Bachelor,2023-09-27,1,Yes,0.42,0,0,0,,,Whole,2023-04-17,600000,140.0,Quarterly,Manual,0,163,,Not Returning
CUST_006247,51,F,Married,1,VeryHigh,Employed,Master,2023-02-18,3,Yes,0.45,1,0,0,,,Whole,2022-03-20,550000,130.17,Quarterly,AutoPay,1,335,,Not Returning
CUST_006248,52,M,Married,3,Medium,Unemployed,Bachelor,2023-10-09,0,No,0.61,1,0,0,,,Term,2022-04-30,100000,24.0,Monthly,AutoPay,1,527,,Not Returning
CUST_006249,25,M,Married,2,High,Employed,Bachelor,2023-09-13,2,No,0.68,1,0,0,,,Whole,2022-05-15,600000,90.0,Monthly,AutoPay,1,486,,Not Returning
CUST_006250,57,F,Married,1,Low,Self-employed,Bachelor,2022-09-20,4,Yes,0.68,2,0,0,,,Whole,2022-01-18,150000,38.5,Quarterly,AutoPay,0,245,,Not Returning
CUST_006251,38,M,Single,0,Medium,Self-employed,Master,2023-07-22,2,No,0.74,1,0,0,,,Term,2023-05-07,250000,48.33,Monthly,AutoPay,0,76,,Not Returning
CUST_006252,40,F,Married,1,VeryHigh,Employed,HighSchool,2023-05-06,2,No,0.29,1,0,0,,,Term,2022-12-23,750000,150.0,Monthly,Manual,0,134,,Not Returning
CUST_006253,75,M,Married,2,VeryHigh,Self-employed,HighSchool,2023-02-05,0,No,0.16,4,1,1,2023-10-16,Life_Change,Whole,2022-11-16,1750000,554.17,Monthly,AutoPay,1,81,334.0,Possibly Churn
CUST_006254,48,M,Married,2,Medium,Employed,PhD,2023-12-26,4,No,0.48,0,0,0,,,Term,2023-01-07,200000,45.33,Quarterly,AutoPay,1,353,,Not Returning
CUST_006255,40,F,Married,1,Medium,Retired,HighSchool,2022-09-27,2,No,0.33,1,0,0,,,Term,2022-05-23,100000,20.0,Annual,AutoPay,1,127,,Not Returning
CUST_006256,25,M,Married,1,Low,Employed,Bachelor,2023-04-30,0,Yes,0.69,1,0,0,,,Term,2023-03-29,100000,15.0,Quarterly,AutoPay,0,32,,Not Returning
CUST_006257,61,M,Married,1,Medium,Retired,PhD,2023-10-25,2,No,0.56,1,1,0,,,Whole,2023-09-04,250000,67.5,Monthly,AutoPay,0,51,,Not Returning
CUST_006258,28,M,Married,1,Low,Self-employed,Bachelor,2023-06-28,1,No,0.11,3,0,1,2023-10-04,Financial,Universal,2023-06-20,50000,8.0,Monthly,AutoPay,0,8,106.0,Possibly Churn
CUST_006259,32,F,Married,0,Medium,Employed,Bachelor,2023-07-27,3,Yes,0.38,0,0,0,,,Term,2022-12-17,250000,43.33,Monthly,AutoPay,0,222,,Not Returning
CUST_006260,41,M,Married,1,Low,Employed,Master,2023-01-02,1,Yes,0.72,0,0,0,,,Term,2022-06-26,100000,20.33,Monthly,AutoPay,0,190,,Not Returning
CUST_006261,61,M,Divorced,3,Medium,Employed,Bachelor,2023-09-29,3,No,0.64,1,0,0,,,Term,2022-11-08,200000,54.0,Monthly,Manual,0,325,,Not Returning
CUST_006262,54,F,Single,1,VeryHigh,Employed,Bachelor,2023-07-21,3,No,0.34,1,1,0,,,Term,2022-01-30,500000,123.33,Quarterly,AutoPay,1,537,,Not Returning
CUST_006263,43,M,Single,2,Medium,Self-employed,Bachelor,2023-08-05,0,No,0.48,4,0,1,2023-12-15,Price,Term,2022-05-02,150000,31.5,Monthly,Manual,1,460,592.0,Possibly Churn
CUST_006264,48,F,Married,0,Low,Employed,HighSchool,2022-12-28,0,Yes,0.51,1,0,0,,,Term,2022-08-16,150000,34.0,Quarterly,Manual,0,134,,Not Returning
CUST_006265,37,M,Married,1,High,Employed,Bachelor,2023-07-29,5,No,0.67,1,0,0,,,Term,2022-05-12,300000,57.0,Monthly,AutoPay,0,443,,Not Returning
CUST_006266,46,F,Single,2,VeryHigh,Employed,Bachelor,2023-08-09,3,No,0.37,1,0,0,,,Whole,2022-05-26,1250000,275.0,Quarterly,AutoPay,1,440,,Not Returning
CUST_006267,45,M,Married,3,Medium,Employed,Master,2023-08-08,2,Yes,0.53,0,0,0,,,Whole,2022-08-21,100000,21.67,Monthly,AutoPay,1,352,,Not Returning
CUST_006268,56,F,Married,0,High,Self-employed,Bachelor,2023-03-26,1,No,0.34,0,0,0,,,Term,2022-11-11,400000,101.33,Monthly,Manual,0,135,,Not Returning
CUST_006269,56,F,Married,0,VeryHigh,Self-employed,Bachelor,2022-11-26,1,No,0.44,1,0,0,,,Universal,2022-05-09,750000,190.0,Monthly,Manual,0,201,,Not Returning
CUST_006270,50,F,Married,0,Medium,Employed,Master,2023-03-09,5,No,0.33,0,0,0,,,Whole,2022-08-03,200000,46.67,Monthly,AutoPay,0,218,,Not Returning
CUST_006271,40,M,Married,2,High,Employed,Bachelor,2022-07-01,4,No,0.3,0,0,0,,,Term,2022-05-14,550000,110.0,Quarterly,AutoPay,1,48,,Not Returning
CUST_006272,53,M,Single,2,Medium,Employed,Master,2023-10-19,1,Yes,0.52,0,0,0,,,Whole,2022-03-22,200000,48.67,Monthly,AutoPay,2,576,,Not Returning
CUST_006273,43,F,Single,2,VeryHigh,Employed,Bachelor,2023-08-22,3,No,0.44,0,0,0,,,Term,2023-03-12,1750000,367.5,Monthly,AutoPay,0,163,,Not Returning
CUST_006274,32,M,Married,2,Medium,Employed,HighSchool,2022-10-18,4,Yes,0.36,0,0,0,,,Whole,2022-04-25,150000,26.0,Monthly,AutoPay,1,176,,Not Returning
CUST_006275,40,M,Married,1,High,Employed,HighSchool,2023-02-07,3,Yes,0.49,1,0,0,,,Term,2022-03-21,550000,110.0,Monthly,AutoPay,1,323,,Not Returning
CUST_006276,46,F,Married,2,Medium,Retired,Bachelor,2022-09-11,1,Yes,0.53,0,0,0,,,Term,2022-01-20,250000,55.0,Quarterly,AutoPay,1,234,,Not Returning
CUST_006277,55,M,Married,1,High,Employed,Master,2023-12-18,5,No,0.48,1,1,0,,,Term,2023-05-11,550000,137.5,Annual,AutoPay,0,221,,Not Returning
CUST_006278,42,F,Married,1,Medium,Employed,Bachelor,2023-07-03,1,No,0.61,0,0,0,,,Whole,2023-03-18,200000,41.33,Monthly,AutoPay,0,107,,Not Returning
CUST_006279,30,M,Married,1,VeryHigh,Employed,Bachelor,2023-02-13,2,Yes,0.43,2,0,0,,,Universal,2022-02-13,1600000,266.67,Quarterly,AutoPay,1,365,,Not Returning
CUST_006280,45,F,Married,2,High,Employed,Bachelor,2023-02-14,3,Yes,0.7,1,0,0,,,Term,2022-07-21,300000,65.0,Monthly,Manual,2,208,,Not Returning
CUST_006281,46,F,Single,3,Low,Self-employed,Bachelor,2023-01-21,0,No,0.21,5,0,1,2023-11-08,Price,Term,2022-04-21,150000,33.0,Monthly,Manual,1,275,566.0,Possibly Churn
CUST_006282,47,M,Divorced,0,Low,Retired,Bachelor,2023-04-16,0,Yes,0.16,2,1,1,2023-12-02,Service,Term,2022-02-03,100000,22.33,Monthly,Manual,1,437,667.0,Possibly Churn
CUST_006283,56,F,Married,0,High,Employed,HighSchool,2023-07-12,2,No,0.35,2,0,0,,,Term,2023-06-10,350000,88.67,Quarterly,AutoPay,0,32,,Not Returning
CUST_006284,57,M,Married,2,Low,Employed,Master,2023-10-25,3,Yes,0.47,1,0,0,,,Whole,2023-08-31,150000,38.5,Monthly,AutoPay,0,55,,Not Returning
CUST_006285,37,F,Married,1,High,Retired,Bachelor,2022-11-08,1,No,0.53,0,0,0,,,Term,2022-03-02,250000,47.5,Quarterly,AutoPay,1,251,,Not Returning
CUST_006286,37,F,Married,1,Medium,Employed,HighSchool,2023-11-03,3,Yes,0.26,4,0,0,,,Whole,2023-04-26,250000,47.5,Monthly,AutoPay,0,191,,Not Returning
CUST_006287,32,M,Married,0,Medium,Self-employed,HighSchool,2023-07-05,0,No,0.07,0,0,1,2023-12-03,Price,Whole,2022-05-02,200000,34.67,Monthly,AutoPay,0,429,580.0,Possibly Churn
CUST_006288,53,F,Single,1,Medium,Employed,HighSchool,2023-06-13,1,Yes,0.45,0,1,0,,,Term,2022-09-17,250000,60.83,Quarterly,Manual,0,269,,Not Returning
CUST_006289,62,M,Divorced,1,Medium,Employed,HighSchool,2023-04-15,1,No,0.47,0,0,0,,,Universal,2022-02-14,250000,68.33,Monthly,AutoPay,0,425,,Not Returning
CUST_006290,41,F,Married,1,Medium,Employed,Bachelor,2023-06-14,0,No,0.19,4,3,1,2023-11-28,Life_Change,Term,2022-03-09,150000,30.5,Monthly,AutoPay,1,462,629.0,Possibly Churn
CUST_006291,42,M,Single,1,High,Self-employed,Bachelor,2023-01-13,3,No,0.42,3,1,0,,,Term,2022-11-05,700000,144.67,Quarterly,AutoPay,1,69,,Not Returning
CUST_006292,62,F,Single,1,Medium,Self-employed,Bachelor,2023-03-16,2,Yes,0.58,0,0,0,,,Term,2022-01-11,300000,82.0,Monthly,Manual,0,429,,Not Returning
CUST_006293,51,F,Married,2,Medium,Employed,Master,2022-09-05,1,Yes,0.43,3,0,1,2023-11-15,Unknown,Term,2022-04-09,300000,71.0,Monthly,AutoPay,0,149,585.0,Possibly Churn
CUST_006294,50,M,Married,0,Medium,Employed,HighSchool,2023-02-07,1,Yes,0.42,1,0,0,,,Term,2022-05-07,200000,46.67,Monthly,AutoPay,0,276,,Not Returning
CUST_006295,30,F,Married,2,High,Self-employed,Bachelor,2023-09-14,1,No,0.77,0,0,0,,,Whole,2023-09-09,350000,58.33,Monthly,AutoPay,1,5,,Not Returning
CUST_006296,53,M,Divorced,0,High,Employed,Master,2023-03-01,1,No,0.64,0,0,0,,,Term,2022-07-30,650000,158.17,Annual,AutoPay,0,214,,Not Returning
CUST_006297,33,M,Married,1,Medium,Self-employed,Bachelor,2023-10-07,1,Yes,0.3,0,0,0,,,Term,2023-08-25,300000,53.0,Monthly,AutoPay,1,43,,Not Returning
CUST_006298,31,M,Married,2,VeryHigh,Employed,HighSchool,2023-01-06,2,No,0.42,2,0,0,,,Term,2022-07-24,1950000,331.5,Monthly,Manual,1,166,,Not Returning
CUST_006299,40,M,Married,2,High,Retired,Bachelor,2022-08-05,0,No,0.36,3,0,0,,,Whole,2022-07-09,700000,140.0,Quarterly,Manual,0,27,,Not Returning
CUST_006300,37,M,Widowed,0,VeryHigh,Employed,Master,2023-08-28,1,Yes,0.16,2,1,1,2023-10-26,Life_Change,Term,2022-12-26,800000,152.0,Monthly,Manual,0,245,304.0,Possibly Churn
CUST_006301,42,F,Married,1,Medium,Employed,Master,2023-01-31,1,Yes,0.67,0,0,0,,,Term,2022-01-30,250000,51.67,Monthly,Manual,0,366,,Not Returning
CUST_006302,27,M,Widowed,2,Low,Employed,HighSchool,2023-12-22,4,No,0.64,1,0,0,,,Whole,2022-04-03,150000,23.5,Monthly,Manual,0,628,,Not Returning
CUST_006303,56,M,Single,1,High,Self-employed,Bachelor,2023-07-28,1,Yes,0.29,2,0,0,,,Term,2022-05-30,500000,126.67,Monthly,AutoPay,0,424,,Not Returning
CUST_006304,58,M,Married,3,Medium,Employed,Bachelor,2023-10-22,1,Yes,0.49,0,0,0,,,Whole,2022-10-12,250000,65.0,Monthly,Manual,0,375,,Not Returning
CUST_006305,25,F,Married,2,Medium,Retired,HighSchool,2023-09-17,0,No,0.46,3,0,1,2023-10-09,Service,Term,2023-08-17,100000,15.0,Monthly,AutoPay,2,31,53.0,Possibly Churn
CUST_006306,56,F,Divorced,0,Medium,Employed,HighSchool,2023-11-13,1,Yes,0.6,1,0,0,,,Whole,2022-12-23,250000,63.33,Monthly,AutoPay,0,325,,Not Returning
CUST_006307,35,M,Single,1,Medium,Self-employed,HighSchool,2023-01-20,1,No,0.34,0,0,0,,,Term,2022-12-27,100000,18.33,Monthly,Manual,0,24,,Not Returning
CUST_006308,55,F,Single,2,Low,Self-employed,HighSchool,2022-08-11,0,No,0.07,3,0,1,2023-11-04,Price,Whole,2022-06-14,100000,25.0,Annual,AutoPay,2,58,508.0,Possibly Churn
CUST_006309,44,F,Single,1,Medium,Employed,HighSchool,2023-09-19,1,Yes,0.85,1,0,0,,,Universal,2023-05-28,200000,42.67,Monthly,AutoPay,1,114,,Not Returning
CUST_006310,45,F,Married,2,High,Self-employed,Bachelor,2023-11-24,1,No,0.08,4,0,1,2023-12-03,Competition,Whole,2023-09-20,350000,75.83,Quarterly,AutoPay,2,65,74.0,Possibly Churn
CUST_006311,42,M,Married,2,Low,Retired,Bachelor,2022-09-07,1,No,0.13,0,1,1,2023-10-17,Competition,Term,2022-09-05,100000,20.67,Monthly,Manual,0,2,407.0,Possibly Churn
CUST_006312,59,M,Divorced,1,Low,Employed,Master,2023-09-06,1,Yes,0.15,0,0,0,,,Term,2023-06-02,100000,26.33,Monthly,AutoPay,0,96,,Not Returning
CUST_006313,30,F,Married,0,High,Self-employed,Bachelor,2023-08-16,1,Yes,0.65,0,0,0,,,Term,2023-08-07,650000,108.33,Monthly,Manual,0,9,,Not Returning
CUST_006314,52,F,Single,2,Medium,Self-employed,HighSchool,2023-07-24,2,No,0.29,1,0,0,,,Term,2022-03-11,300000,72.0,Quarterly,AutoPay,0,500,,Not Returning
CUST_006315,58,M,Single,1,VeryHigh,Employed,HighSchool,2022-04-13,2,No,0.47,1,0,0,,,Term,2022-04-12,1550000,403.0,Monthly,AutoPay,2,1,,Not Returning
CUST_006316,53,M,Single,0,Medium,Employed,Master,2023-09-06,3,No,0.47,1,0,0,,,Term,2023-08-16,300000,73.0,Monthly,AutoPay,1,21,,Not Returning
CUST_006317,72,F,Married,0,High,Employed,Master,2023-08-18,3,Yes,0.33,1,0,0,,,Whole,2022-01-15,400000,122.67,Monthly,AutoPay,0,580,,Not Returning
CUST_006318,38,F,Divorced,0,Medium,Employed,HighSchool,2023-12-18,1,Yes,0.6,0,1,0,,,Term,2023-06-26,150000,29.0,Monthly,AutoPay,0,175,,Not Returning
CUST_006319,56,F,Widowed,1,Low,Employed,HighSchool,2023-09-07,2,No,0.57,0,0,0,,,Term,2022-08-11,50000,12.67,Quarterly,Manual,0,392,,Not Returning
CUST_006320,43,M,Married,2,High,Unemployed,Master,2022-09-22,0,Yes,0.3,0,0,0,,,Term,2022-07-16,550000,115.5,Monthly,AutoPay,1,68,,Not Returning
CUST_006321,59,M,Single,1,VeryHigh,Employed,Bachelor,2023-04-20,4,No,0.69,0,1,0,,,Universal,2022-10-16,1000000,263.33,Monthly,AutoPay,1,186,,Not Returning
CUST_006322,44,M,Single,1,High,Self-employed,Bachelor,2022-12-11,5,No,0.34,0,0,0,,,Term,2022-06-25,350000,74.67,Monthly,AutoPay,0,169,,Not Returning
CUST_006323,40,M,Married,0,High,Employed,Bachelor,2023-08-18,2,No,0.51,1,0,0,,,Universal,2023-07-05,350000,70.0,Annual,Manual,0,44,,Not Returning
CUST_006324,60,M,Widowed,0,Low,Employed,Master,2022-12-31,1,Yes,0.57,1,0,0,,,Term,2022-01-05,100000,26.67,Monthly,AutoPay,3,360,,Not Returning
CUST_006325,39,F,Single,0,High,Employed,HighSchool,2023-01-11,1,No,0.52,2,0,0,,,Whole,2022-04-12,600000,118.0,Monthly,Manual,1,274,,Not Returning
CUST_006326,28,F,Single,0,Medium,Self-employed,Bachelor,2023-11-23,0,No,0.7,0,0,0,,,Term,2022-08-08,200000,32.0,Monthly,AutoPay,0,472,,Not Returning
CUST_006327,38,F,Married,2,Medium,Self-employed,HighSchool,2023-07-27,1,No,0.23,1,3,0,,,Whole,2023-06-01,250000,48.33,Quarterly,Manual,0,56,,Not Returning
CUST_006328,52,M,Married,1,Medium,Employed,Bachelor,2023-09-11,6,Yes,0.33,0,0,0,,,Term,2023-05-02,150000,36.0,Monthly,Manual,0,132,,Not Returning
CUST_006329,61,M,Married,0,Medium,Employed,PhD,2023-04-04,3,No,0.55,0,0,0,,,Term,2023-01-11,250000,67.5,Monthly,AutoPay,0,83,,Not Returning
CUST_006330,46,M,Divorced,2,High,Retired,HighSchool,2023-12-08,1,Yes,0.32,0,0,0,,,Term,2023-08-27,700000,154.0,Annual,AutoPay,1,103,,Not Returning
CUST_006331,60,M,Single,0,Medium,Employed,Master,2023-03-06,2,No,0.71,1,0,0,,,Term,2022-07-09,250000,66.67,Monthly,AutoPay,0,240,,Not Returning
CUST_006332,28,F,Divorced,2,Medium,Retired,Bachelor,2023-05-24,2,Yes,0.32,1,0,0,,,Term,2023-03-27,250000,40.0,Monthly,AutoPay,2,58,,Not Returning
CUST_006333,39,M,Single,1,Low,Employed,HighSchool,2022-12-18,7,No,0.64,1,0,0,,,Whole,2022-04-20,150000,29.5,Annual,AutoPay,1,242,,Not Returning
CUST_006334,41,M,Single,1,High,Retired,Bachelor,2023-11-06,4,No,0.61,2,0,0,,,Term,2022-07-05,300000,61.0,Monthly,AutoPay,0,489,,Not Returning
CUST_006335,43,M,Married,2,Medium,Retired,Bachelor,2023-12-01,0,Yes,0.29,0,0,0,,,Term,2022-12-30,200000,42.0,Monthly,AutoPay,1,336,,Not Returning
CUST_006336,46,M,Single,3,Medium,Employed,HighSchool,2023-04-28,4,Yes,0.5,1,0,0,,,Universal,2023-01-24,150000,33.0,Monthly,AutoPay,1,94,,Not Returning
CUST_006337,53,F,Married,1,Low,Self-employed,HighSchool,2023-04-11,3,Yes,0.15,1,0,1,2023-10-11,Price,Term,2023-03-11,100000,24.33,Quarterly,AutoPay,0,31,214.0,Possibly Churn
CUST_006338,39,M,Married,1,Low,Self-employed,HighSchool,2023-11-16,3,No,0.7,0,0,0,,,Whole,2022-08-08,50000,9.83,Monthly,AutoPay,1,465,,Not Returning
CUST_006339,46,F,Married,1,Medium,Employed,Master,2023-06-27,1,Yes,0.09,2,1,1,2023-11-23,Life_Change,Term,2023-06-11,100000,22.0,Quarterly,Manual,0,16,165.0,Possibly Churn
CUST_006340,44,F,Married,2,Medium,Retired,Master,2023-03-12,3,No,0.39,0,0,0,,,Whole,2022-08-22,100000,21.33,Monthly,AutoPay,0,202,,Not Returning
CUST_006341,33,M,Married,4,Medium,Employed,Bachelor,2023-04-16,5,No,0.66,1,0,0,,,Whole,2023-02-22,100000,17.67,Monthly,AutoPay,1,53,,Not Returning
CUST_006342,43,M,Single,1,Low,Employed,Bachelor,2022-11-05,4,No,0.57,1,0,0,,,Term,2022-04-26,100000,21.0,Monthly,AutoPay,1,193,,Not Returning
CUST_006343,43,F,Widowed,1,VeryHigh,Employed,Bachelor,2023-11-01,3,Yes,0.72,2,0,0,,,Term,2022-11-18,700000,147.0,Annual,AutoPay,0,348,,Not Returning
CUST_006344,43,F,Divorced,0,Low,Employed,Bachelor,2022-11-29,2,No,0.59,2,0,0,,,Whole,2022-05-07,150000,31.5,Monthly,AutoPay,3,206,,Not Returning
CUST_006345,45,M,Single,1,High,Employed,Bachelor,2023-05-01,3,No,0.64,2,0,0,,,Term,2023-04-23,400000,86.67,Quarterly,AutoPay,1,8,,Not Returning
CUST_006346,45,M,Married,1,Medium,Employed,HighSchool,2023-10-15,0,No,0.13,2,2,1,2023-12-04,Life_Change,Whole,2022-04-23,300000,65.0,Monthly,AutoPay,0,540,590.0,Possibly Churn
CUST_006347,39,M,Married,0,Medium,Retired,Bachelor,2023-07-04,0,No,0.28,4,0,1,2023-10-12,Competition,Whole,2023-06-17,200000,39.33,Annual,AutoPay,0,17,117.0,Possibly Churn
CUST_006348,60,M,Single,0,Low,Self-employed,Bachelor,2023-03-30,1,No,0.07,0,0,1,2023-12-15,Competition,Whole,2022-05-20,100000,26.67,Quarterly,AutoPay,1,314,574.0,Possibly Churn
CUST_006349,30,M,Married,1,Medium,Employed,Master,2023-12-19,0,No,0.11,1,1,1,2023-12-22,Competition,Term,2023-05-23,200000,33.33,Monthly,AutoPay,1,210,213.0,Possibly Churn
CUST_006350,36,M,Married,1,High,Employed,HighSchool,2023-11-10,1,No,0.2,0,0,1,2023-12-29,Financial,Whole,2023-01-05,400000,74.67,Monthly,Manual,1,309,358.0,Possibly Churn
CUST_006351,75,M,Single,3,Medium,Employed,Bachelor,2023-09-29,1,No,0.51,0,1,0,,,Whole,2022-10-23,250000,79.17,Monthly,Manual,0,341,,Not Returning
CUST_006352,32,M,Single,0,Medium,Employed,HighSchool,2023-12-08,6,No,0.69,0,0,0,,,Term,2023-07-25,300000,52.0,Quarterly,AutoPay,1,136,,Not Returning
CUST_006353,28,M,Married,5,Medium,Self-employed,Master,2022-04-03,2,No,0.35,1,0,0,,,Whole,2022-02-11,150000,24.0,Monthly,AutoPay,1,51,,Not Returning
CUST_006354,53,F,Married,3,Medium,Employed,Bachelor,2022-09-26,4,No,0.77,0,1,0,,,Whole,2022-03-26,200000,48.67,Monthly,AutoPay,0,184,,Not Returning
CUST_006355,25,F,Single,3,High,Employed,Bachelor,2023-06-27,0,No,0.7,0,0,0,,,Term,2022-12-02,500000,75.0,Annual,AutoPay,0,207,,Not Returning
CUST_006356,42,F,Married,2,High,Retired,Master,2023-07-29,1,No,0.4,0,0,0,,,Term,2023-05-21,650000,134.33,Monthly,AutoPay,0,69,,Not Returning
CUST_006357,70,M,Married,0,Medium,Self-employed,Bachelor,2022-12-30,3,No,0.28,2,0,0,,,Universal,2022-04-29,200000,60.0,Quarterly,AutoPay,0,245,,Not Returning
CUST_006358,26,F,Married,2,High,Self-employed,HighSchool,2023-04-08,0,Yes,0.4,1,0,0,,,Term,2023-01-30,600000,92.0,Monthly,Manual,0,68,,Not Returning
CUST_006359,25,M,Divorced,1,Medium,Employed,Master,2023-04-29,1,No,0.54,3,0,0,,,Whole,2022-10-18,150000,22.5,Quarterly,AutoPay,2,193,,Not Returning
CUST_006360,27,F,Married,3,High,Employed,Master,2023-05-07,3,Yes,0.41,1,0,0,,,Whole,2023-04-13,300000,47.0,Monthly,AutoPay,1,24,,Not Returning
CUST_006361,55,M,Married,0,High,Employed,HighSchool,2023-10-18,3,Yes,0.25,2,0,0,,,Universal,2023-09-07,500000,125.0,Monthly,AutoPay,1,41,,Not Returning
CUST_006362,58,M,Married,1,Medium,Retired,Master,2023-11-22,2,Yes,0.4,0,0,0,,,Term,2022-11-16,250000,65.0,Monthly,AutoPay,2,371,,Not Returning
CUST_006363,38,F,Married,2,High,Employed,HighSchool,2023-04-21,1,Yes,0.16,2,0,1,2023-10-09,Competition,Term,2023-03-31,550000,106.33,Monthly,AutoPay,2,21,192.0,Possibly Churn
CUST_006364,53,F,Single,1,High,Self-employed,Bachelor,2023-02-03,5,No,0.36,0,0,0,,,Term,2022-08-20,500000,121.67,Monthly,Manual,1,167,,Not Returning
CUST_006365,61,F,Married,1,Medium,Employed,HighSchool,2023-09-24,0,Yes,0.54,0,0,0,,,Universal,2023-07-22,300000,81.0,Monthly,Manual,0,64,,Not Returning
CUST_006366,66,M,Married,2,High,Self-employed,PhD,2023-05-16,6,No,0.39,0,0,0,,,Whole,2023-02-22,500000,143.33,Quarterly,AutoPay,1,83,,Not Returning
CUST_006367,42,M,Married,1,Low,Employed,HighSchool,2022-11-06,3,No,0.59,0,0,0,,,Term,2022-10-25,100000,20.67,Quarterly,AutoPay,3,12,,Not Returning
CUST_006368,25,M,Married,0,Medium,Employed,PhD,2023-07-24,5,No,0.31,0,0,0,,,Term,2023-03-15,200000,30.0,Quarterly,AutoPay,0,131,,Not Returning
CUST_006369,35,F,Married,3,Low,Employed,Bachelor,2023-03-31,2,Yes,0.6,0,0,0,,,Universal,2022-07-13,100000,18.33,Monthly,Manual,1,261,,Not Returning
CUST_006370,39,F,Single,2,Medium,Employed,HighSchool,2022-12-22,0,No,0.44,0,0,0,,,Term,2022-03-13,150000,29.5,Monthly,AutoPay,0,284,,Not Returning
CUST_006371,41,F,Married,1,Medium,Employed,Bachelor,2023-07-18,1,No,0.25,1,2,1,2023-10-22,Competition,Whole,2023-05-03,250000,50.83,Monthly,Manual,0,76,172.0,Possibly Churn
CUST_006372,42,M,Married,1,Medium,Employed,Master,2023-03-21,4,No,0.87,2,0,0,,,Term,2023-01-12,200000,41.33,Monthly,AutoPay,1,68,,Not Returning
CUST_006373,58,F,Married,1,Medium,Employed,Bachelor,2023-03-04,2,Yes,0.46,1,0,0,,,Whole,2022-07-03,200000,52.0,Annual,Manual,0,244,,Not Returning
