customer_id,age,gender,marital_status,dependents,income_bracket,employment_status,education_level
CUST_005408,58,F,Married,2,Medium,Employed,Bachelor
CUST_005409,42,F,Single,3,VeryHigh,Retired,HighSchool
CUST_005410,58,M,Married,1,VeryHigh,Employed,Bachelor
CUST_005411,38,M,Single,3,Medium,Employed,Bachelor
CUST_005412,38,F,Widowed,0,Medium,Retired,Bachelor
CUST_005413,35,M,Single,3,High,Employed,Bachelor
CUST_005414,55,M,Married,3,High,Self-employed,HighSchool
CUST_005415,36,F,Married,1,High,Employed,Bachelor
CUST_005416,52,F,Married,2,Medium,Retired,HighSchool
CUST_005417,40,F,Single,0,Medium,Employed,HighSchool
CUST_005418,25,M,Married,0,High,Self-employed,Master
CUST_005419,38,M,Single,2,Medium,Self-employed,Bachelor
CUST_005420,30,M,Divorced,2,Medium,Employed,HighSchool
CUST_005421,45,M,Divorced,1,Medium,Self-employed,Bachelor
CUST_005422,30,M,Married,5,High,Self-employed,Bachelor
CUST_005423,56,F,Single,2,Medium,Retired,HighSchool
CUST_005424,43,F,Single,2,Medium,Retired,Master
CUST_005425,42,M,Divorced,0,Medium,Employed,Bachelor
CUST_005426,52,M,Single,1,High,Employed,HighSchool
CUST_005427,56,F,Single,1,High,Retired,Master
CUST_005428,44,F,Married,1,High,Employed,HighSchool
CUST_005429,35,M,Married,2,Low,Employed,HighSchool
CUST_005430,25,F,Single,1,Medium,Employed,HighSchool
CUST_005431,36,M,Married,3,Low,Self-employed,HighSchool
CUST_005432,37,M,Married,3,High,Self-employed,HighSchool
CUST_005433,46,M,Single,1,Medium,Self-employed,Bachelor
CUST_005434,40,F,Married,5,High,Unemployed,Bachelor
CUST_005435,53,M,Married,1,Low,Employed,Master
CUST_005436,37,M,Married,1,Medium,Employed,Bachelor
CUST_005437,44,M,Single,0,Low,Employed,Bachelor
CUST_005438,59,F,Married,5,Medium,Unemployed,Bachelor
CUST_005439,49,M,Married,0,High,Retired,Master
CUST_005440,44,M,Married,3,Medium,Unemployed,Bachelor
CUST_005441,37,M,Single,2,Medium,Unemployed,Master
CUST_005442,37,M,Single,0,Low,Retired,HighSchool
CUST_005443,34,M,Divorced,1,High,Retired,HighSchool
CUST_005444,38,M,Married,1,High,Employed,HighSchool
CUST_005445,54,M,Married,0,High,Employed,Bachelor
CUST_005446,42,M,Divorced,1,High,Retired,Master
CUST_005447,28,M,Married,1,VeryHigh,Self-employed,HighSchool
CUST_005448,66,M,Married,1,Medium,Retired,Bachelor
CUST_005449,48,M,Married,1,High,Self-employed,HighSchool
CUST_005450,28,F,Divorced,0,Medium,Employed,Bachelor
CUST_005451,39,F,Married,1,VeryHigh,Retired,Bachelor
CUST_005452,46,F,Married,2,Medium,Self-employed,Bachelor
CUST_005453,65,F,Married,4,High,Employed,Master
CUST_005454,31,F,Divorced,3,Low,Employed,Bachelor
CUST_005455,56,F,Married,0,Medium,Employed,Master
CUST_005456,61,F,Married,1,High,Employed,Bachelor
CUST_005457,37,M,Married,1,Medium,Self-employed,Master
CUST_005458,41,M,Married,1,Low,Retired,HighSchool
CUST_005459,32,F,Single,1,High,Employed,Master
CUST_005460,42,F,Divorced,3,Medium,Employed,Bachelor
CUST_005461,44,M,Single,3,Medium,Employed,Master
CUST_005462,52,F,Married,1,Medium,Self-employed,PhD
CUST_005463,58,M,Married,0,Low,Retired,Master
CUST_005464,36,M,Married,2,Low,Employed,Bachelor
CUST_005465,25,M,Married,2,VeryHigh,Employed,Bachelor
CUST_005466,44,M,Widowed,1,Medium,Retired,Bachelor
CUST_005467,48,M,Married,2,Medium,Employed,Bachelor
CUST_005468,47,F,Single,3,Low,Employed,Bachelor
CUST_005469,41,F,Married,1,Medium,Employed,Master
CUST_005470,46,F,Single,2,Medium,Retired,HighSchool
CUST_005471,63,M,Single,3,Medium,Employed,Bachelor
CUST_005472,49,F,Single,3,Medium,Employed,Bachelor
CUST_005473,40,M,Single,2,High,Retired,HighSchool
CUST_005474,38,M,Married,0,High,Employed,HighSchool
CUST_005475,42,F,Married,0,Medium,Self-employed,Bachelor
CUST_005476,64,M,Single,0,High,Employed,HighSchool
CUST_005477,42,M,Married,2,High,Self-employed,Master
CUST_005478,44,M,Single,3,Medium,Employed,Master
CUST_005479,39,F,Divorced,1,Low,Employed,HighSchool
CUST_005480,58,M,Married,1,Medium,Employed,Master
CUST_005481,68,F,Single,1,High,Self-employed,Bachelor
CUST_005482,50,F,Widowed,1,Low,Self-employed,Bachelor
CUST_005483,45,F,Married,1,Low,Retired,Bachelor
CUST_005484,45,F,Married,3,VeryHigh,Employed,Master
CUST_005485,25,M,Married,2,High,Self-employed,PhD
CUST_005486,53,M,Married,1,Medium,Retired,Bachelor
CUST_005487,46,M,Married,0,Medium,Employed,Bachelor
CUST_005488,50,M,Single,1,Medium,Employed,Bachelor
CUST_005489,36,F,Single,1,Low,Self-employed,Bachelor
CUST_005490,40,M,Married,2,Medium,Employed,HighSchool
CUST_005491,40,M,Single,0,High,Employed,HighSchool
CUST_005492,57,F,Single,0,VeryHigh,Employed,Bachelor
CUST_005493,40,F,Married,1,High,Retired,Bachelor
CUST_005494,69,F,Divorced,1,Medium,Employed,HighSchool
CUST_005495,50,F,Married,1,Medium,Employed,Bachelor
CUST_005496,29,F,Married,4,Medium,Employed,HighSchool
CUST_005497,43,F,Divorced,0,Medium,Retired,Master
CUST_005498,37,M,Single,2,High,Employed,Bachelor
CUST_005499,25,F,Married,1,Medium,Employed,Bachelor
CUST_005500,64,F,Widowed,1,Medium,Retired,Bachelor
CUST_005501,53,M,Divorced,3,Medium,Employed,Master
CUST_005502,51,M,Single,0,Low,Self-employed,Master
CUST_005503,46,F,Married,3,High,Employed,Master
CUST_005504,28,F,Single,0,VeryHigh,Employed,Bachelor
CUST_005505,39,M,Divorced,4,High,Retired,HighSchool
CUST_005506,55,M,Widowed,3,High,Unemployed,Bachelor
CUST_005507,32,F,Single,3,Medium,Employed,Master
CUST_005508,25,F,Married,2,Medium,Retired,Bachelor
CUST_005509,42,M,Divorced,4,Medium,Retired,Bachelor
CUST_005510,43,M,Single,2,High,Employed,HighSchool
CUST_005511,46,F,Single,0,Medium,Retired,HighSchool
CUST_005512,53,M,Single,0,Medium,Employed,Bachelor
CUST_005513,52,F,Married,3,Low,Retired,Bachelor
CUST_005514,48,M,Divorced,2,High,Employed,Bachelor
CUST_005515,59,M,Divorced,2,High,Employed,Bachelor
CUST_005516,26,M,Single,0,Medium,Self-employed,Master
CUST_005517,51,M,Single,2,High,Retired,Bachelor
CUST_005518,52,M,Married,2,High,Employed,HighSchool
CUST_005519,30,M,Married,2,Medium,Employed,Bachelor
CUST_005520,26,F,Married,1,Medium,Self-employed,Bachelor
CUST_005521,36,M,Married,1,High,Employed,PhD
CUST_005522,37,F,Married,1,Medium,Employed,Master
CUST_005523,54,M,Single,1,High,Employed,HighSchool
CUST_005524,37,F,Married,2,Medium,Employed,HighSchool
CUST_005525,34,M,Widowed,3,Low,Self-employed,Bachelor
CUST_005526,37,M,Single,0,Low,Employed,Bachelor
CUST_005527,58,F,Married,1,VeryHigh,Self-employed,HighSchool
CUST_005528,45,F,Married,3,Medium,Employed,Bachelor
CUST_005529,42,F,Married,2,High,Retired,HighSchool
CUST_005530,43,F,Married,0,Medium,Employed,Bachelor
CUST_005531,60,F,Married,0,Low,Employed,Master
CUST_005532,36,M,Divorced,0,Medium,Employed,Bachelor
CUST_005533,60,F,Married,0,Medium,Employed,Bachelor
CUST_005534,47,F,Married,3,Low,Employed,Master
CUST_005535,43,F,Single,2,VeryHigh,Employed,HighSchool
CUST_005536,75,F,Married,1,High,Employed,Bachelor
CUST_005537,32,M,Married,1,Low,Retired,HighSchool
CUST_005538,40,M,Divorced,0,High,Employed,HighSchool
CUST_005539,30,F,Married,2,Medium,Employed,Bachelor
CUST_005540,56,F,Single,3,VeryHigh,Retired,HighSchool
CUST_005541,65,F,Single,0,Low,Self-employed,Bachelor
CUST_005542,65,F,Widowed,2,Medium,Employed,HighSchool
CUST_005543,59,M,Married,1,Medium,Employed,Bachelor
CUST_005544,42,M,Single,0,High,Employed,Bachelor
CUST_005545,40,M,Single,1,Low,Employed,HighSchool
CUST_005546,25,F,Married,2,High,Retired,Master
CUST_005547,69,F,Single,4,VeryHigh,Employed,Bachelor
CUST_005548,50,M,Married,1,Medium,Retired,Bachelor
CUST_005549,39,F,Single,2,Medium,Self-employed,Bachelor
CUST_005550,60,M,Married,3,Medium,Employed,HighSchool
CUST_005551,33,M,Single,3,Medium,Employed,Bachelor
CUST_005552,49,F,Married,1,Medium,Unemployed,Bachelor
CUST_005553,42,M,Married,1,Medium,Employed,Master
CUST_005554,52,F,Single,1,VeryHigh,Employed,Master
CUST_005555,44,F,Married,2,Low,Employed,HighSchool
CUST_005556,27,F,Married,3,Medium,Employed,HighSchool
CUST_005557,45,M,Single,2,Medium,Employed,HighSchool
CUST_005558,57,M,Married,1,Medium,Employed,HighSchool
CUST_005559,44,F,Married,2,Low,Employed,Bachelor
CUST_005560,54,F,Married,1,VeryHigh,Employed,HighSchool
CUST_005561,32,F,Single,1,Medium,Employed,Bachelor
CUST_005562,44,M,Married,3,High,Employed,HighSchool
CUST_005563,37,M,Single,1,Medium,Employed,Master
CUST_005564,53,F,Married,0,Low,Employed,Bachelor
CUST_005565,45,F,Married,0,Medium,Retired,PhD
CUST_005566,53,M,Married,2,Medium,Self-employed,PhD
CUST_005567,58,M,Married,2,Low,Self-employed,Bachelor
CUST_005568,53,F,Single,2,High,Self-employed,HighSchool
CUST_005569,48,M,Widowed,3,High,Retired,HighSchool
CUST_005570,33,M,Single,2,High,Retired,HighSchool
CUST_005571,44,M,Married,1,High,Self-employed,Bachelor
CUST_005572,38,M,Married,0,Medium,Self-employed,Bachelor
CUST_005573,40,F,Divorced,1,Medium,Employed,Bachelor
CUST_005574,40,M,Single,3,Medium,Employed,HighSchool
CUST_005575,33,M,Married,1,Medium,Employed,Bachelor
CUST_005576,25,M,Married,0,Medium,Self-employed,HighSchool
CUST_005577,36,M,Widowed,4,Medium,Employed,Master
CUST_005578,47,F,Widowed,2,High,Self-employed,HighSchool
CUST_005579,28,M,Single,2,Medium,Employed,Bachelor
CUST_005580,45,F,Married,1,Low,Employed,Bachelor
CUST_005581,67,M,Married,0,Medium,Employed,Bachelor
CUST_005582,57,M,Single,1,High,Self-employed,HighSchool
CUST_005583,64,M,Single,3,VeryHigh,Employed,Master
CUST_005584,49,M,Widowed,0,Low,Employed,Bachelor
CUST_005585,59,F,Married,0,High,Self-employed,Bachelor
CUST_005586,36,M,Single,1,Medium,Retired,HighSchool
CUST_005587,37,F,Single,1,Low,Employed,Master
CUST_005588,25,M,Married,0,High,Employed,HighSchool
CUST_005589,59,M,Married,0,Low,Self-employed,HighSchool
CUST_005590,63,M,Married,1,High,Self-employed,Bachelor
CUST_005591,38,F,Married,1,High,Employed,PhD
CUST_005592,41,M,Single,3,High,Employed,HighSchool
CUST_005593,35,M,Married,0,Low,Retired,HighSchool
CUST_005594,49,M,Single,2,VeryHigh,Retired,Bachelor
CUST_005595,58,M,Divorced,3,High,Employed,Bachelor
CUST_005596,25,F,Single,4,VeryHigh,Employed,Master
CUST_005597,49,F,Married,2,Medium,Employed,Bachelor
CUST_005598,41,F,Married,1,Medium,Self-employed,Bachelor
CUST_005599,46,F,Married,0,Low,Employed,Bachelor
CUST_005600,50,M,Married,4,Low,Employed,Bachelor
CUST_005601,42,M,Married,2,Low,Employed,PhD
CUST_005602,43,F,Divorced,1,Medium,Self-employed,Bachelor
CUST_005603,42,M,Married,3,Medium,Employed,HighSchool
CUST_005604,56,M,Single,1,Medium,Employed,HighSchool
CUST_005605,50,F,Married,2,Medium,Self-employed,PhD
CUST_005606,47,F,Single,1,VeryHigh,Self-employed,Bachelor
CUST_005607,29,F,Married,0,High,Retired,Bachelor
CUST_005608,40,F,Single,0,High,Employed,Bachelor
CUST_005609,55,M,Married,0,High,Self-employed,HighSchool
CUST_005610,45,M,Married,4,Low,Retired,Bachelor
CUST_005611,52,M,Single,3,Low,Retired,Bachelor
CUST_005612,66,F,Married,1,Medium,Employed,Bachelor
CUST_005613,57,F,Married,1,High,Employed,Master
CUST_005614,46,M,Single,2,High,Retired,Bachelor
CUST_005615,38,M,Married,2,Medium,Employed,Bachelor
CUST_005616,25,M,Married,1,VeryHigh,Self-employed,Bachelor
CUST_005617,42,F,Single,1,High,Retired,Master
CUST_005618,41,F,Widowed,1,Low,Self-employed,Bachelor
CUST_005619,49,M,Married,1,Medium,Self-employed,Bachelor
CUST_005620,43,F,Single,2,VeryHigh,Employed,HighSchool
CUST_005621,41,F,Divorced,0,Medium,Employed,Bachelor
CUST_005622,25,M,Married,5,Medium,Self-employed,Bachelor
CUST_005623,33,F,Married,2,Medium,Self-employed,Master
CUST_005624,50,M,Married,2,Medium,Employed,HighSchool
CUST_005625,65,M,Married,1,High,Employed,Master
CUST_005626,43,M,Married,0,Low,Employed,HighSchool
CUST_005627,48,F,Married,0,High,Employed,PhD
CUST_005628,56,F,Single,2,VeryHigh,Employed,Bachelor
CUST_005629,35,M,Married,0,High,Employed,Bachelor
CUST_005630,49,F,Married,0,VeryHigh,Employed,Bachelor
CUST_005631,36,M,Single,1,Low,Self-employed,HighSchool
CUST_005632,55,F,Married,1,Medium,Employed,Bachelor
CUST_005633,46,F,Married,1,Low,Employed,Bachelor
CUST_005634,48,M,Divorced,2,High,Employed,Master
CUST_005635,35,M,Married,1,VeryHigh,Retired,Bachelor
CUST_005636,53,F,Single,0,Medium,Employed,HighSchool
CUST_005637,70,M,Divorced,0,Medium,Employed,Bachelor
CUST_005638,32,F,Divorced,3,Medium,Employed,Master
CUST_005639,40,M,Married,0,Medium,Employed,PhD
CUST_005640,47,F,Single,4,Medium,Employed,Bachelor
CUST_005641,54,M,Married,2,High,Employed,HighSchool
CUST_005642,38,M,Married,1,Low,Retired,Bachelor
CUST_005643,25,M,Single,0,Medium,Self-employed,Bachelor
CUST_005644,61,F,Married,1,Medium,Self-employed,Bachelor
CUST_005645,54,M,Married,2,Low,Employed,HighSchool
CUST_005646,25,M,Married,0,High,Employed,HighSchool
CUST_005647,37,F,Married,0,Medium,Employed,Bachelor
CUST_005648,63,F,Married,0,Medium,Employed,Master
CUST_005649,62,M,Married,5,High,Employed,HighSchool
CUST_005650,56,F,Married,2,Medium,Employed,HighSchool
CUST_005651,42,F,Single,1,VeryHigh,Employed,Master
CUST_005652,45,M,Married,2,High,Employed,Bachelor
CUST_005653,43,M,Married,3,Medium,Employed,Bachelor
CUST_005654,58,F,Widowed,4,Low,Employed,HighSchool
CUST_005655,34,F,Married,0,High,Retired,Bachelor
CUST_005656,35,M,Single,1,Medium,Self-employed,Master
CUST_005657,57,M,Widowed,0,Medium,Employed,HighSchool
CUST_005658,44,M,Married,1,High,Self-employed,HighSchool
CUST_005659,61,F,Divorced,1,Low,Retired,Master
CUST_005660,36,M,Single,2,Medium,Self-employed,Bachelor
CUST_005661,44,M,Married,1,High,Self-employed,Bachelor
CUST_005662,33,F,Single,2,High,Employed,Bachelor
CUST_005663,45,F,Divorced,2,High,Unemployed,Bachelor
CUST_005664,27,M,Divorced,2,Medium,Employed,HighSchool
CUST_005665,39,M,Married,3,High,Self-employed,HighSchool
CUST_005666,27,M,Single,2,Low,Employed,HighSchool
CUST_005667,53,M,Single,0,Medium,Employed,Bachelor
CUST_005668,53,F,Married,0,Low,Employed,PhD
CUST_005669,25,F,Married,0,Medium,Employed,HighSchool
CUST_005670,61,M,Married,0,High,Self-employed,HighSchool
CUST_005671,74,M,Married,2,Low,Retired,Bachelor
CUST_005672,45,F,Married,2,Medium,Employed,HighSchool
CUST_005673,37,F,Single,1,Medium,Self-employed,HighSchool
CUST_005674,75,M,Married,2,Low,Self-employed,HighSchool
CUST_005675,29,F,Married,0,High,Employed,Bachelor
CUST_005676,45,F,Divorced,4,High,Retired,Bachelor
CUST_005677,47,M,Married,1,High,Employed,HighSchool
CUST_005678,61,F,Married,2,High,Retired,Bachelor
CUST_005679,49,F,Married,1,Medium,Unemployed,HighSchool
CUST_005680,39,F,Divorced,2,VeryHigh,Employed,Bachelor
CUST_005681,33,F,Single,2,Low,Retired,HighSchool
CUST_005682,40,M,Married,1,High,Employed,Bachelor
CUST_005683,32,M,Divorced,3,VeryHigh,Self-employed,Bachelor
CUST_005684,45,F,Married,1,Medium,Employed,HighSchool
CUST_005685,38,F,Married,1,Medium,Self-employed,HighSchool
CUST_005686,27,F,Single,2,Medium,Employed,HighSchool
CUST_005687,60,M,Divorced,0,High,Employed,Bachelor
CUST_005688,39,F,Single,1,Medium,Employed,Master
CUST_005689,29,M,Single,0,High,Self-employed,Master
CUST_005690,42,M,Single,2,Medium,Employed,Bachelor
CUST_005691,45,M,Single,2,High,Retired,Master
CUST_005692,25,M,Widowed,4,Medium,Employed,Master
CUST_005693,48,M,Married,4,High,Retired,Bachelor
CUST_005694,32,F,Married,1,Medium,Employed,Bachelor
CUST_005695,65,M,Widowed,3,Medium,Retired,Master
CUST_005696,51,M,Single,1,Medium,Retired,Bachelor
CUST_005697,40,M,Single,1,Medium,Employed,Bachelor
CUST_005698,36,M,Married,2,High,Self-employed,Bachelor
CUST_005699,43,F,Married,2,High,Employed,Master
CUST_005700,52,M,Married,4,Medium,Employed,Bachelor
CUST_005701,44,M,Single,1,Medium,Employed,HighSchool
CUST_005702,42,F,Married,2,High,Employed,HighSchool
CUST_005703,45,F,Married,0,High,Retired,Bachelor
CUST_005704,37,F,Married,1,Medium,Employed,Bachelor
CUST_005705,40,F,Single,2,High,Employed,HighSchool
CUST_005706,25,F,Married,0,Medium,Employed,Bachelor
CUST_005707,56,M,Married,3,Low,Unemployed,Bachelor
CUST_005708,48,F,Married,2,Medium,Employed,Bachelor
CUST_005709,35,F,Widowed,0,High,Employed,HighSchool
CUST_005710,67,F,Divorced,1,High,Employed,Bachelor
CUST_005711,46,F,Married,3,High,Retired,Bachelor
CUST_005712,32,F,Widowed,2,Low,Retired,Master
CUST_005713,55,M,Widowed,2,Medium,Self-employed,PhD
CUST_005714,49,M,Married,2,Medium,Employed,HighSchool
CUST_005715,49,F,Married,2,High,Self-employed,HighSchool
CUST_005716,39,F,Widowed,2,Medium,Self-employed,Bachelor
CUST_005717,50,M,Married,1,Medium,Self-employed,Master
CUST_005718,41,F,Single,0,High,Employed,HighSchool
CUST_005719,51,F,Married,3,High,Employed,Master
CUST_005720,25,M,Single,1,Medium,Employed,Bachelor
CUST_005721,39,F,Married,0,Low,Self-employed,Bachelor
CUST_005722,65,F,Single,2,Medium,Self-employed,Master
CUST_005723,35,M,Single,2,Medium,Employed,Bachelor
CUST_005724,37,F,Single,2,Low,Employed,Bachelor
CUST_005725,39,M,Divorced,1,Medium,Retired,Bachelor
CUST_005726,30,M,Married,4,VeryHigh,Employed,Master
CUST_005727,25,M,Single,2,Medium,Employed,Bachelor
CUST_005728,42,F,Single,2,Medium,Employed,Master
CUST_005729,46,M,Married,2,Low,Self-employed,Bachelor
CUST_005730,44,M,Widowed,2,Medium,Employed,Bachelor
CUST_005731,43,F,Single,1,Medium,Self-employed,HighSchool
CUST_005732,45,M,Single,2,Medium,Employed,HighSchool
CUST_005733,57,F,Married,2,Medium,Retired,Bachelor
CUST_005734,42,F,Married,1,VeryHigh,Employed,HighSchool
CUST_005735,38,F,Married,1,Medium,Self-employed,HighSchool
CUST_005736,41,F,Married,2,Medium,Employed,Bachelor
CUST_005737,51,M,Married,0,Medium,Unemployed,PhD
CUST_005738,61,M,Married,2,Medium,Employed,Bachelor
CUST_005739,37,F,Divorced,1,Low,Self-employed,Bachelor
CUST_005740,46,F,Single,0,High,Employed,HighSchool
CUST_005741,49,M,Single,1,Medium,Employed,HighSchool
CUST_005742,33,F,Divorced,2,Medium,Employed,Bachelor
CUST_005743,45,M,Divorced,2,Medium,Employed,Master
CUST_005744,27,F,Single,1,Medium,Employed,PhD
CUST_005745,25,F,Widowed,2,Medium,Employed,Bachelor
CUST_005746,49,F,Married,2,Medium,Employed,HighSchool
CUST_005747,40,F,Married,1,Medium,Employed,Bachelor
CUST_005748,47,F,Married,2,Low,Employed,Bachelor
CUST_005749,44,M,Married,0,Medium,Employed,Master
CUST_005750,33,F,Single,1,High,Retired,Bachelor
CUST_005751,44,F,Married,1,High,Retired,Bachelor
CUST_005752,30,F,Married,2,High,Employed,Bachelor
CUST_005753,61,F,Divorced,2,High,Self-employed,Bachelor
CUST_005754,28,M,Married,2,High,Self-employed,Bachelor
CUST_005755,42,F,Married,2,Low,Employed,Bachelor
CUST_005756,32,F,Married,1,Medium,Employed,Master
CUST_005757,51,M,Married,2,Low,Self-employed,HighSchool
CUST_005758,41,M,Married,3,High,Employed,Master
CUST_005759,38,F,Married,2,Medium,Employed,Master
CUST_005760,55,M,Married,2,High,Employed,Bachelor
CUST_005761,45,M,Married,3,High,Employed,Master
CUST_005762,51,M,Married,1,Medium,Self-employed,Master
CUST_005763,33,F,Single,1,Medium,Employed,Bachelor
CUST_005764,28,F,Married,0,Low,Employed,Master
CUST_005765,46,M,Married,1,Medium,Employed,HighSchool
CUST_005766,41,F,Divorced,3,High,Employed,Bachelor
CUST_005767,52,F,Married,1,Medium,Employed,HighSchool
CUST_005768,44,M,Widowed,0,VeryHigh,Employed,HighSchool
CUST_005769,47,M,Single,0,VeryHigh,Employed,Master
CUST_005770,25,F,Married,0,Medium,Employed,Bachelor
CUST_005771,67,M,Married,2,High,Employed,Bachelor
CUST_005772,43,F,Married,3,Low,Employed,Bachelor
CUST_005773,53,M,Divorced,0,High,Self-employed,Bachelor
CUST_005774,34,M,Divorced,0,High,Unemployed,Bachelor
CUST_005775,48,F,Married,1,High,Retired,Bachelor
CUST_005776,29,M,Married,1,Medium,Self-employed,Master
CUST_005777,50,F,Divorced,1,High,Self-employed,Bachelor
CUST_005778,40,M,Married,1,High,Employed,Master
CUST_005779,45,M,Divorced,4,High,Employed,Bachelor
CUST_005780,53,M,Divorced,1,Medium,Employed,Master
CUST_005781,30,M,Married,4,High,Employed,Bachelor
CUST_005782,36,M,Married,1,High,Employed,Bachelor
CUST_005783,50,M,Married,1,VeryHigh,Employed,Master
CUST_005784,70,F,Single,2,Low,Employed,Bachelor
CUST_005785,43,F,Married,2,Medium,Self-employed,Master
CUST_005786,52,M,Single,3,High,Employed,Bachelor
CUST_005787,43,F,Married,1,Medium,Employed,Bachelor
CUST_005788,68,M,Divorced,1,High,Self-employed,Bachelor
CUST_005789,25,M,Single,2,Low,Employed,PhD
CUST_005790,46,F,Single,2,High,Employed,HighSchool
CUST_005791,25,M,Married,5,High,Employed,Master
CUST_005792,25,M,Married,2,Medium,Self-employed,Bachelor
CUST_005793,48,M,Married,0,High,Employed,Bachelor
CUST_005794,46,F,Married,2,High,Retired,Bachelor
CUST_005795,41,F,Single,3,High,Employed,Bachelor
CUST_005796,43,M,Single,0,Low,Employed,HighSchool
CUST_005797,75,M,Divorced,0,High,Employed,PhD
CUST_005798,41,F,Single,3,Medium,Employed,HighSchool
CUST_005799,51,F,Married,1,Medium,Retired,Bachelor
CUST_005800,37,M,Widowed,0,High,Employed,Bachelor
CUST_005801,48,M,Divorced,1,Medium,Employed,Master
CUST_005802,42,M,Single,1,Medium,Employed,Bachelor
CUST_005803,40,M,Married,0,High,Retired,HighSchool
CUST_005804,66,F,Married,1,Medium,Employed,Bachelor
CUST_005805,59,M,Married,0,High,Self-employed,HighSchool
CUST_005806,46,M,Married,1,Low,Employed,HighSchool
CUST_005807,25,F,Married,3,High,Self-employed,Bachelor
CUST_005808,40,F,Single,2,Medium,Retired,Bachelor
CUST_005809,75,F,Married,2,Medium,Employed,HighSchool
CUST_005810,42,M,Married,1,Medium,Retired,HighSchool
CUST_005811,58,F,Married,1,Medium,Employed,Bachelor
CUST_005812,62,F,Single,1,High,Unemployed,Master
CUST_005813,47,M,Single,2,High,Self-employed,Master
CUST_005814,34,F,Widowed,1,Medium,Self-employed,HighSchool
CUST_005815,25,F,Single,2,Medium,Self-employed,Bachelor
CUST_005816,53,F,Married,1,Low,Employed,HighSchool
CUST_005817,35,F,Married,1,Medium,Employed,Bachelor
CUST_005818,47,M,Married,2,Medium,Employed,Master
CUST_005819,30,M,Single,0,Low,Employed,Bachelor
CUST_005820,41,M,Married,1,High,Retired,Bachelor
CUST_005821,45,F,Married,2,High,Employed,Master
CUST_005822,48,M,Married,3,Low,Employed,HighSchool
CUST_005823,31,F,Divorced,1,Medium,Employed,HighSchool
CUST_005824,59,M,Married,2,High,Employed,Master
CUST_005825,37,M,Married,0,High,Self-employed,Master
CUST_005826,25,F,Single,2,Low,Employed,Bachelor
CUST_005827,43,M,Married,1,VeryHigh,Self-employed,Bachelor
CUST_005828,45,F,Married,3,Low,Employed,HighSchool
CUST_005829,46,F,Single,2,High,Unemployed,Master
CUST_005830,61,M,Married,0,Low,Employed,Bachelor
CUST_005831,42,M,Single,2,VeryHigh,Employed,Bachelor
CUST_005832,43,M,Single,1,Medium,Self-employed,HighSchool
CUST_005833,31,F,Married,5,High,Employed,Bachelor
CUST_005834,54,M,Married,0,Medium,Self-employed,Bachelor
CUST_005835,47,F,Single,1,Medium,Employed,HighSchool
CUST_005836,39,M,Divorced,3,High,Employed,Master
CUST_005837,25,F,Single,3,VeryHigh,Employed,HighSchool
CUST_005838,62,F,Single,2,VeryHigh,Self-employed,Master
CUST_005839,30,F,Single,1,High,Employed,Bachelor
CUST_005840,37,F,Single,0,High,Employed,Master
CUST_005841,49,M,Single,0,VeryHigh,Self-employed,Bachelor
CUST_005842,30,M,Married,0,Low,Self-employed,Bachelor
CUST_005843,27,F,Married,1,Medium,Employed,Bachelor
CUST_005844,25,M,Married,1,Low,Employed,Bachelor
CUST_005845,53,F,Widowed,4,Medium,Retired,HighSchool
CUST_005846,38,F,Married,2,VeryHigh,Employed,HighSchool
CUST_005847,75,F,Single,1,Medium,Unemployed,HighSchool
CUST_005848,33,M,Married,3,Medium,Employed,Master
CUST_005849,33,F,Single,2,High,Employed,Master
CUST_005850,38,M,Married,1,VeryHigh,Employed,HighSchool
CUST_005851,47,M,Married,0,High,Employed,Bachelor
CUST_005852,39,M,Married,0,High,Self-employed,Bachelor
CUST_005853,52,M,Married,2,Medium,Employed,HighSchool
CUST_005854,33,M,Married,0,Medium,Employed,Bachelor
CUST_005855,28,M,Married,1,Medium,Retired,HighSchool
CUST_005856,25,F,Single,3,Medium,Self-employed,HighSchool
CUST_005857,25,M,Single,2,Medium,Employed,HighSchool
CUST_005858,38,F,Married,1,High,Employed,HighSchool
CUST_005859,41,M,Single,1,Medium,Employed,HighSchool
CUST_005860,37,M,Single,5,Medium,Employed,PhD
CUST_005861,59,M,Married,1,Medium,Self-employed,Bachelor
CUST_005862,59,F,Married,2,VeryHigh,Employed,HighSchool
CUST_005863,40,M,Married,2,High,Self-employed,Bachelor
CUST_005864,25,M,Married,2,Low,Unemployed,HighSchool
CUST_005865,38,M,Widowed,3,Medium,Employed,Bachelor
CUST_005866,37,M,Married,0,VeryHigh,Employed,Master
CUST_005867,37,F,Single,2,VeryHigh,Employed,Bachelor
CUST_005868,36,M,Married,4,Medium,Employed,Bachelor
CUST_005869,37,M,Married,1,Medium,Retired,Bachelor
CUST_005870,40,F,Married,3,VeryHigh,Self-employed,Bachelor
CUST_005871,37,M,Married,1,High,Self-employed,HighSchool
CUST_005872,47,F,Married,0,VeryHigh,Employed,Bachelor
CUST_005873,49,F,Married,0,Medium,Self-employed,PhD
CUST_005874,34,F,Married,2,VeryHigh,Self-employed,Master
CUST_005875,60,M,Divorced,2,Medium,Employed,Master
CUST_005876,33,F,Married,2,High,Employed,HighSchool
CUST_005877,25,M,Single,0,Low,Retired,Bachelor
